Timestamp,ECG,GSR,Gas,Pulse_IR,Temp_Max,Label
134716,1813,40904,133,102374,35.00,-7.25,-4.97
134738,1628,40904,124,102421,35.00,-7.24,-4.98
134781,1469,40904,137,102613,35.00,-7.25,-4.98
134803,1607,40392,155,102684,35.00,-7.24,-4.97
134825,1683,40904,160,102761,35.00,-7.25,-4.96
134847,1804,40904,163,102824,35.00,-7.22,-5.01
134869,1951,40904,159,102902,35.00,-7.20,-4.94
134891,1995,40904,145,102971,35.00,-7.20,-4.99
134913,2025,40904,135,103031,35.00,-7.22,-4.95
134935,1847,40904,123,103084,35.00,-7.20,-4.96
134957,1763,40904,124,103150,35.00,-7.24,-4.94
134979,1575,40904,126,103211,35.00,-7.23,-4.96
135021,1405,40904,137,103434,35.00,-7.22,-5.00
135043,1533,40904,153,103511,35.00,-7.25,-4.96
135065,1631,40904,157,103573,35.00,-7.24,-4.98
135087,1819,40904,165,103622,35.00,-7.22,-4.96
135109,1892,40904,153,103575,35.00,-7.21,-4.92
135131,1980,40904,149,103301,35.00,-7.22,-4.96
135153,1995,40904,131,102937,35.00,-7.25,-4.98
135175,1879,40904,127,102634,35.00,-7.24,-4.98
135197,1725,40904,121,102421,35.00,-7.24,-4.98
135219,1690,40904,125,102286,35.00,-7.25,-4.98
135241,1545,40904,134,102188,35.00,-7.22,-4.97
135282,1529,41000,147,102059,35.00,-7.26,-4.95
135304,1564,40904,153,102141,35.00,-7.23,-5.00
135326,1673,40904,157,102270,35.00,-7.22,-5.00
135348,1807,40904,163,102410,35.00,-7.23,-5.01
135370,1900,40904,155,102507,35.00,-7.21,-4.97
135392,1994,41000,147,102572,35.00,-7.25,-4.99
135414,2072,41000,137,102625,35.00,-7.24,-4.97
135436,1981,41000,125,102678,35.00,-7.21,-4.96
135458,1869,41000,126,102742,35.00,-7.25,-4.98
135480,1705,40904,139,102812,35.00,-7.25,-4.95
135523,1593,41000,141,103016,35.00,-7.21,-4.95
135545,1635,40904,157,103104,35.00,-7.21,-4.99
135567,1707,40904,159,103180,35.00,-7.23,-4.95
135589,1884,40904,169,103246,35.00,-7.22,-4.97
135611,1995,41000,155,103319,35.00,-7.24,-4.96
135633,2135,41000,153,103379,35.00,-7.22,-4.98
135655,2159,41000,137,103443,35.00,-7.21,-4.96
135677,2018,41000,134,103514,35.00,-7.24,-4.96
135699,1832,41000,125,103569,35.00,-7.25,-4.98
135721,1625,41000,137,103624,35.00,-7.24,-4.96
135763,1496,41000,140,103881,35.00,-7.20,-4.99
135785,1517,41000,153,103935,35.00,-7.22,-4.98
135807,1596,41000,152,103971,35.00,-7.25,-4.94
135829,1677,40904,159,103900,35.00,-7.24,-4.97
135851,1899,40904,179,103608,35.00,-7.22,-4.98
135873,1911,40904,142,103224,35.00,-7.21,-4.97
135895,1767,40904,137,102922,35.00,-7.25,-5.03
135917,1928,41000,124,102701,35.00,-7.21,-4.95
135939,1505,41000,117,102548,35.00,-7.24,-4.99
135961,1583,40904,136,102408,35.00,-7.21,-4.99
135983,1683,40904,145,102316,35.00,-7.24,-4.96
136024,1669,40904,157,102246,35.00,-7.22,-4.96
136046,1593,40904,153,102379,35.00,-7.21,-4.96
136068,1695,40904,158,102522,35.00,-7.22,-4.96
136090,1851,40904,159,102617,35.00,-7.19,-4.96
136112,2008,40904,153,102685,35.00,-7.20,-5.01
136134,2030,40904,139,102731,35.00,-7.26,-4.95
136156,2148,41000,132,102797,35.00,-7.24,-4.99
136178,1399,41000,117,102870,35.00,-7.23,-4.98
136200,1705,41000,122,102940,35.00,-7.22,-4.96
136222,1669,40904,123,103013,35.00,-7.19,-4.99
136264,1861,40904,135,103267,35.00,-7.21,-4.97
136286,1619,40904,125,103351,35.00,-7.24,-4.98
136308,248,40904,137,103443,35.00,-7.21,-4.97
136330,587,40904,168,103525,35.00,-7.21,-4.97
136352,2039,40904,183,103596,35.00,-7.22,-4.95
136374,2536,41000,163,103684,35.00,-7.19,-4.97
136396,2600,41000,139,103734,35.00,-7.25,-4.96
136418,2251,41000,123,103787,35.00,-7.25,-5.01
136440,1981,41000,117,103849,35.00,-7.20,-5.00
136462,1834,41000,125,103921,35.00,-7.22,-4.96
136484,1753,40904,135,104000,35.00,-7.22,-5.00
136525,1756,40904,141,104257,35.00,-7.23,-4.99
136547,1443,40904,135,104290,35.00,-7.24,-4.93
136569,1547,40904,147,104279,35.00,-7.26,-4.97
136591,1710,40904,149,104024,35.00,-7.24,-4.96
136613,1725,40904,142,103625,35.00,-7.22,-4.96
136635,1356,40904,137,103270,35.00,-7.26,-4.96
136657,1764,41000,136,103038,35.00,-7.22,-4.97
136679,1719,41000,123,102879,35.00,-7.24,-4.97
136701,2205,41000,137,102753,35.00,-7.19,-4.99
136723,2975,40904,121,102643,35.00,-7.27,-4.96
136766,3283,40904,101,102557,35.00,-7.27,-4.95
136788,0,40904,139,102657,35.00,-7.21,-4.99
136810,0,41000,155,102792,35.00,-7.23,-4.96
136832,1677,41000,169,102897,35.00,-7.22,-4.97
136854,475,41000,153,102974,35.00,-7.24,-4.95
136876,1785,41000,183,103035,35.00,-7.22,-4.98
136898,3479,41000,179,103093,35.00,-7.21,-4.97
136920,3833,41000,142,103167,35.00,-7.23,-5.01
136942,2585,41000,115,103254,35.00,-7.23,-4.97
136964,1470,41000,125,103319,35.00,-7.25,-4.98
137566,1751,41000,141,103556,35.76,-7.24,-4.99
137608,0,41000,151,103099,35.00,-7.22,-4.97
137630,3759,40904,149,103165,35.00,-7.22,-5.00
137652,0,41000,109,103213,35.00,-7.23,-4.96
137674,0,41000,147,103276,35.00,-7.23,-4.95
137696,0,41000,175,103343,35.00,-7.23,-4.98
137718,0,41000,217,103395,35.00,-7.22,-4.94
137740,3861,29296,4095,103459,35.00,-7.25,-4.97
137762,3864,36232,3933,103523,35.00,-7.26,-4.99
137784,3879,37448,3722,103597,35.00,-7.22,-4.98
137806,3875,38728,3443,103669,35.00,-7.22,-5.01
137848,3875,38728,3499,103893,35.00,-7.22,-5.00
137870,3861,39112,3300,103950,35.00,-7.22,-5.01
137892,3875,39112,2891,103996,35.00,-7.22,-4.99
137914,3871,40904,2024,104046,35.00,-7.23,-4.95
137936,3887,40904,1370,104109,35.00,-7.25,-5.00
137958,0,40904,726,104186,35.00,-7.23,-5.00
137980,28,41000,367,104260,35.00,-7.23,-4.97
138586,3036,41000,264,104330,34.98,-7.23,-4.97
138617,2235,65528,135,104234,35.00,-7.24,-4.98
138639,3853,52632,168,104306,35.00,-7.20,-4.96
138661,3853,45672,150,104377,35.00,-7.25,-5.01
138683,3851,43176,140,104436,35.00,-7.26,-5.00
138705,2476,48616,113,104490,35.00,-7.22,-5.03
138727,3284,56792,149,104566,35.00,-7.22,-5.00
138749,3479,62840,179,104640,35.00,-7.22,-4.95
138791,3867,53144,197,104844,35.00,-7.23,-4.97
138813,3858,50968,201,104821,35.00,-7.19,-5.01
138835,3852,65016,212,104510,35.00,-7.24,-5.00
138857,3735,78436,215,104041,35.00,-7.25,-4.97
138879,3207,91956,187,103688,35.00,-7.24,-4.98
138901,3835,104268,181,103449,35.00,-7.26,-4.97
138923,2623,114716,154,103313,35.00,-7.25,-4.98
138945,3832,122332,183,103205,35.00,-7.21,-4.96
138967,3845,126396,185,103119,35.00,-7.23,-4.99
138989,2603,128892,163,103050,35.00,-7.24,-4.96
139031,3876,135042,235,103103,35.00,-7.22,-4.96
139053,1,141090,159,103214,35.00,-7.19,-5.02
139075,0,145250,172,103318,35.00,-7.27,-5.00
139097,1,145634,157,103387,35.00,-7.24,-4.96
139119,3861,146914,230,103439,35.00,-7.24,-4.99
139141,3863,150930,189,103488,35.00,-7.25,-4.97
139163,3851,163826,169,103552,35.00,-7.23,-4.99
139185,3833,175530,169,103619,35.00,-7.22,-5.00
139207,3263,178922,159,103697,35.00,-7.24,-4.97
139229,2695,178026,155,103779,35.00,-7.20,-4.98
139251,3112,177514,173,103859,35.00,-7.22,-4.98
139292,2759,178026,189,104081,35.00,-7.27,-4.95
139314,3833,180202,231,104172,35.00,-7.22,-5.00
139336,3837,180762,221,104239,35.00,-7.21,-4.97
139358,2845,181530,179,104307,35.00,-7.20,-4.98
139380,2622,188474,169,104376,35.00,-7.26,-5.00
139402,3832,193146,185,104436,35.00,-7.22,-4.93
139424,3809,196602,175,104500,35.00,-7.23,-4.96
139446,2724,198790,140,104553,35.00,-7.23,-4.95
139468,3404,202566,163,104625,35.00,-7.22,-5.01
139490,3833,204230,197,104696,35.00,-7.26,-4.96
139533,1566,204742,159,104965,35.00,-7.25,-4.96
139555,1805,204742,187,105012,35.00,-7.24,-4.98
139577,2239,204742,203,105010,35.00,-7.24,-4.99
139599,2281,205350,188,104734,35.00,-7.22,-4.98
139621,2121,206630,170,104258,35.00,-7.24,-4.97
139643,1783,208294,151,103867,35.00,-7.26,-4.97
139665,2040,210278,149,103619,35.00,-7.20,-4.96
139687,1871,211174,137,103481,35.00,-7.21,-5.00
139709,1561,212454,136,103361,35.00,-7.25,-4.96
139731,2525,212966,174,103287,35.00,-7.25,-4.98
139773,0,208806,107,103167,35.00,-7.23,-5.01
139795,1477,192634,167,103228,35.00,-7.22,-4.99
139817,0,141090,147,103329,35.00,-7.26,-4.97
139839,211,71876,151,103434,35.00,-7.24,-4.98
139861,383,49176,141,103499,35.00,-7.26,-4.96
139883,1618,43688,149,103533,35.00,-7.19,-4.98
139905,1763,41512,137,103586,35.00,-7.24,-4.98
139927,1927,41000,139,103655,35.00,-7.22,-4.96
139949,965,41000,117,103727,35.00,-7.24,-4.96
139971,1235,41000,133,103794,35.00,-7.22,-4.99
140372,955,41000,137,103993,34.94,-7.22,-4.96
140415,3858,39624,279,103660,35.00,-7.25,-4.95
140437,3859,39112,553,103525,35.00,-7.27,-4.98
140459,3869,39112,859,103430,35.00,-7.22,-4.96
140481,3868,38728,1608,103335,35.00,-7.22,-4.97
140503,3871,38216,1993,103265,35.00,-7.23,-4.98
140525,3880,38728,1981,103213,35.00,-7.27,-4.98
140547,3863,38728,1715,103228,35.00,-7.23,-4.98
140569,3858,38728,1336,103301,35.00,-7.19,-4.97
140591,3860,37448,384,103416,35.00,-7.22,-4.97
140613,0,36744,0,103499,35.00,-7.23,-4.97
140655,0,36232,0,103687,35.00,-7.24,-4.95
140677,0,33288,0,103719,35.00,-7.21,-4.98
140699,0,30064,0,103793,35.00,-7.22,-4.95
140721,0,25904,41,103854,35.00,-7.21,-5.01
140743,0,22736,53,103921,35.00,-7.22,-5.00
140765,0,20368,61,103986,35.00,-7.23,-4.95
140787,0,18192,89,104063,35.00,-7.26,-4.96
140809,2323,16400,147,104125,35.00,-7.24,-4.97
140831,2095,14560,133,104192,35.00,-7.23,-4.98
140853,1807,13664,165,104277,35.00,-7.24,-4.97
140875,3025,12384,211,104353,35.00,-7.21,-5.00
140916,3795,12192,239,104513,35.00,-7.19,-4.98
140938,3561,10016,215,104574,35.00,-7.21,-4.96
140960,1893,8736,201,104620,35.00,-7.24,-4.96
140982,0,8736,155,104680,35.00,-7.24,-4.93
141392,0,8736,141,104757,36.40,-7.24,-4.99
141420,1636,12384,88,103757,35.00,-7.24,-4.96
141442,1353,11680,101,103801,35.00,-7.22,-4.97
141464,2376,10912,119,103866,35.00,-7.23,-5.01
141486,1917,10400,106,103935,35.00,-7.22,-4.99
141508,2151,10016,101,104018,35.00,-7.22,-4.99
141530,2172,5952,99,104093,35.00,-7.21,-4.97
141552,2270,2176,97,104155,35.00,-7.22,-4.95
141574,2013,2176,119,104242,35.00,-7.26,-4.98
141596,2483,3456,137,104317,35.00,-7.25,-4.99
141638,2277,4160,149,104525,35.00,-7.24,-4.98
141660,0,4672,122,104611,35.00,-7.22,-4.92
141682,3860,5440,233,104667,35.00,-7.24,-4.94
141704,2804,5440,145,104715,35.00,-7.27,-5.01
141726,2815,5952,159,104776,35.00,-7.25,-4.97
141748,3818,6336,151,104846,35.00,-7.25,-4.96
141770,3858,6336,157,104919,35.00,-7.24,-4.98
141792,3279,6336,139,105007,35.00,-7.23,-4.96
141814,616,6336,83,105085,35.00,-7.26,-5.00
141836,2379,2176,163,105161,35.00,-7.21,-4.94
141878,3805,1280,179,104909,35.00,-7.24,-4.97
141900,283,1280,149,104421,35.00,-7.24,-4.96
141922,2426,1280,157,104048,35.00,-7.24,-4.97
141944,3069,512,173,103813,35.00,-7.23,-4.98
141966,3019,0,150,103686,35.00,-7.19,-4.96
141988,2855,0,151,103586,35.00,-7.23,-4.99
142413,3743,0,165,103525,35.33,-7.20,-4.99
142442,2815,8224,186,104714,35.00,-7.23,-4.98
142464,2013,8224,204,104786,35.00,-7.22,-4.98
142486,0,8224,191,104841,35.00,-7.22,-4.98
142508,2892,8736,231,104904,35.00,-7.23,-4.94
142530,2359,8736,203,104978,35.00,-7.27,-4.98
142552,3450,9504,245,105056,35.00,-7.22,-4.96
142574,1721,9504,218,105140,35.00,-7.23,-4.97
142596,2778,9504,283,105202,35.00,-7.25,-4.95
142618,3190,9504,377,105247,35.00,-7.21,-4.97
142660,3871,9504,721,104298,35.00,-7.22,-4.97
142682,3875,9504,2451,103952,35.00,-7.23,-4.99
142704,3861,9504,2812,103760,35.00,-7.21,-4.97
142726,3857,9504,2693,103635,35.00,-7.21,-5.01
142748,3867,9504,2503,103525,35.00,-7.19,-5.02
142770,3869,9504,2165,103446,35.00,-7.22,-4.99
142792,3875,9504,1674,103384,35.00,-7.25,-4.93
142814,3660,9504,1083,103360,35.00,-7.23,-4.97
142836,0,9504,407,103390,35.00,-7.23,-5.00
142858,0,8736,43,103488,35.00,-7.21,-4.96
142880,0,8736,151,103624,35.00,-7.20,-4.99
142921,0,8736,507,103763,35.00,-7.20,-4.93
142943,0,8736,573,103821,35.00,-7.22,-4.99
142965,0,8736,407,103879,35.00,-7.23,-4.96
142987,0,8736,265,103936,35.00,-7.24,-4.96
143433,0,8224,310,104014,36.28,-7.26,-4.98
143462,3855,8736,147,103645,35.00,-7.20,-4.94
143484,3857,8736,191,103554,35.00,-7.23,-4.98
143506,3869,9504,199,103463,35.00,-7.19,-4.96
143528,3868,9504,183,103399,35.00,-7.22,-5.02
143550,3875,9504,171,103350,35.00,-7.25,-4.96
143572,3865,9504,153,103340,35.00,-7.25,-5.01
143594,3861,9504,134,103423,35.00,-7.21,-4.95
143616,3819,9504,120,103540,35.00,-7.22,-5.01
143638,3528,9504,137,103645,35.00,-7.23,-4.96
143660,3409,9504,147,103711,35.00,-7.16,-4.97
143682,3757,9504,174,103758,35.00,-7.24,-5.02
143723,3555,9504,184,103894,35.00,-7.22,-4.99
143745,3817,10016,197,103960,35.00,-7.23,-4.97
143767,3823,10016,203,104026,35.00,-7.22,-4.99
143789,3661,10016,187,104086,35.00,-7.21,-4.98
143811,3221,10016,163,104152,35.00,-7.22,-4.95
143833,3027,10400,147,104216,35.00,-7.24,-4.96
143855,2798,10400,127,104291,35.00,-7.21,-5.00
143877,2733,10400,127,104353,35.00,-7.21,-5.00
143899,2569,10400,123,104419,35.00,-7.22,-4.98
143921,2419,10400,149,104475,35.00,-7.21,-5.01
143963,2457,10400,165,104614,35.00,-7.22,-5.02
143985,2795,10912,191,104659,35.00,-7.23,-4.97
144709,2579,10912,199,104718,35.92,-7.21,-4.92
144745,1660,10016,136,104383,35.00,-7.25,-4.95
144767,597,8736,141,104440,35.00,-7.22,-4.98
144789,1123,8736,157,104494,35.00,-7.26,-4.98
144811,1293,8224,154,104550,35.00,-7.25,-4.96
144833,1541,8128,146,104599,35.00,-7.26,-4.98
144855,1157,6848,134,104561,35.00,-7.19,-5.01
144877,1625,6336,127,104274,35.00,-7.19,-4.96
144899,1253,4672,119,103887,35.00,-7.22,-4.96
144921,2143,3968,157,103566,35.00,-7.27,-4.95
144943,1801,3968,141,103356,35.00,-7.24,-4.97
144965,361,3968,121,103225,35.00,-7.21,-4.96
145730,2194,3968,170,102990,35.29,-7.22,-5.02
145768,1579,12384,163,103063,35.00,-7.23,-4.94
145790,743,12384,151,103117,35.00,-7.24,-4.97
145812,1913,12384,169,103222,35.00,-7.22,-4.96
145834,1943,12384,168,103326,35.00,-7.22,-4.99
145856,2343,12384,149,103404,35.00,-7.24,-5.00
145878,2973,12192,157,103444,35.00,-7.26,-4.93
145900,3861,12192,165,103485,35.00,-7.23,-4.97
145922,3861,12192,163,103543,35.00,-7.25,-4.97
145944,3804,11680,165,103606,35.00,-7.24,-4.94
145966,1704,10912,141,103680,35.00,-7.21,-4.97
146751,2207,10912,171,103902,35.32,-7.25,-5.00
146791,1134,10016,143,104147,35.00,-7.23,-4.99
146813,1359,10016,156,104230,35.00,-7.24,-4.97
146835,1373,10400,155,104297,35.00,-7.20,-4.99
146857,1839,10400,142,104348,35.00,-7.23,-5.00
146879,1993,10400,151,104395,35.00,-7.23,-5.00
146901,2453,10400,147,104432,35.00,-7.23,-4.96
146923,2419,10400,149,104495,35.00,-7.24,-4.97
146945,1833,10400,123,104562,35.00,-7.22,-4.98
146967,2537,10016,157,104621,35.00,-7.24,-4.96
146989,1453,9504,146,104690,35.00,-7.22,-5.00
147031,1787,8736,157,104835,35.00,-7.26,-5.01
147053,1516,8128,165,104687,35.00,-7.22,-4.97
147075,1805,6848,162,104301,35.00,-7.24,-4.99
147097,2201,6336,171,103916,35.00,-7.21,-4.95
147119,2275,6848,167,103633,35.00,-7.26,-5.01
147141,1965,6848,140,103452,35.00,-7.23,-4.98
147163,2259,6848,145,103350,35.00,-7.21,-4.96
147185,2183,6848,139,103263,35.00,-7.22,-4.98
147207,2267,7616,152,103204,35.00,-7.19,-4.95
147229,2108,7616,163,103164,35.00,-7.28,-5.02
147251,1884,8128,171,103185,35.00,-7.22,-4.96
147292,1836,8224,175,103449,35.00,-7.24,-4.98
147314,1653,9504,168,103528,35.00,-7.22,-4.94
147336,1757,10016,174,103575,35.00,-7.23,-4.96
147358,1597,10400,168,103600,35.00,-7.24,-5.00
147380,2041,10400,169,103646,35.00,-7.26,-4.99
147402,2106,10912,157,103695,35.00,-7.20,-4.96
147424,2601,11680,169,103762,35.00,-7.19,-4.98
147446,2040,11680,157,103811,35.00,-7.20,-5.02
147468,2776,12192,182,103875,35.00,-7.24,-4.98
147490,3701,12192,212,103943,35.00,-7.22,-4.98
147532,2763,12192,204,104133,35.00,-7.24,-4.96
147554,3036,12896,263,104194,35.00,-7.19,-5.00
147576,1237,12896,203,104249,35.00,-7.20,-4.96
147598,2203,13664,200,104300,35.00,-7.22,-4.96
147620,2709,14176,215,104337,35.00,-7.23,-5.00
147642,2343,14560,198,104392,35.00,-7.22,-4.99
147664,2425,14560,185,104427,35.00,-7.24,-4.98
147686,2393,15072,187,104484,35.00,-7.23,-4.99
147708,2825,15072,233,104535,35.00,-7.22,-4.97
147730,2901,15072,261,104586,35.00,-7.24,-5.02
147752,2967,15840,275,104614,35.00,-7.25,-4.97
147793,2798,15840,291,104261,35.00,-7.24,-4.98
147815,3801,16352,383,103870,35.00,-7.21,-5.01
147837,3850,16352,423,103535,35.00,-7.22,-5.02
147859,3865,16352,395,103310,35.00,-7.21,-4.98
147881,3859,16352,377,103166,35.00,-7.21,-4.99
147903,3855,16352,251,103076,35.00,-7.24,-4.96
147925,1799,16352,149,103020,35.00,-7.21,-4.98
147947,1428,16400,163,102965,35.00,-7.21,-4.99
147969,377,16400,157,102962,35.00,-7.26,-5.00
147991,1099,16400,217,103007,35.00,-7.24,-4.97
148034,2516,16400,345,103279,35.00,-7.27,-4.98
148056,2397,16400,286,103329,35.00,-7.21,-4.95
148078,2415,16912,325,103374,35.00,-7.23,-4.98
148100,3835,16912,416,103415,35.00,-7.24,-5.00
148122,1380,16912,221,103472,35.00,-7.20,-4.96
148144,2203,16912,299,103526,35.00,-7.19,-5.00
148166,2327,16400,254,103596,35.00,-7.23,-4.93
148188,1242,16400,183,103666,35.00,-7.23,-5.01
148210,529,16352,167,103723,35.00,-7.22,-4.99
148232,0,16352,166,103780,35.00,-7.24,-4.96
148274,697,16352,226,103960,35.00,-7.26,-4.95
148296,540,16352,221,103998,35.00,-7.22,-4.98
148318,198,16352,199,104049,35.00,-7.22,-4.97
148340,1119,15840,220,104108,35.00,-7.24,-5.01
148362,1203,15840,213,104172,35.00,-7.22,-5.02
148384,909,15840,163,104235,35.00,-7.22,-4.97
148406,549,15840,152,104326,35.00,-7.21,-4.99
148428,446,16352,141,104389,35.00,-7.23,-4.97
148450,153,16352,125,104457,35.00,-7.26,-4.96
148472,7,16352,116,104515,35.00,-7.22,-4.96
148494,0,16400,135,104542,35.00,-7.26,-4.93
148535,0,16400,137,103611,35.00,-7.20,-4.93
148557,0,16400,117,103368,35.00,-7.25,-4.99
148579,0,16400,120,103219,35.00,-7.25,-4.95
148601,0,16400,112,103109,35.00,-7.18,-4.98
148623,404,16400,105,103039,35.00,-7.27,-4.95
148645,1399,16400,122,102972,35.00,-7.19,-4.96
148667,1269,16352,155,102940,35.00,-7.21,-4.98
148689,1451,16352,168,102939,35.00,-7.24,-4.95
148711,2713,16400,251,103036,35.00,-7.21,-4.97
148733,3823,16352,310,103155,35.00,-7.25,-4.99
148775,3589,16400,309,103371,35.00,-7.30,-4.98
148797,3839,16352,333,103418,35.00,-7.20,-4.96
148819,2317,16352,313,103482,35.00,-7.20,-4.95
148841,3847,16400,346,103548,35.00,-7.30,-5.01
148863,3849,16352,319,103612,35.00,-7.20,-4.98
148885,3853,16400,287,103698,35.00,-7.28,-5.00
148907,3818,16400,232,103784,35.00,-7.19,-4.97
148929,2374,16400,184,103863,35.00,-7.24,-4.96
148951,2687,16400,235,103950,35.00,-7.23,-4.99
148973,2385,16400,247,104023,35.00,-7.24,-4.97
148995,1843,16400,263,104109,35.00,-7.22,-4.94
149036,1995,16400,294,104302,35.00,-7.19,-5.00
149058,3787,16400,380,104351,35.00,-7.21,-4.95
149080,3415,16400,376,104426,35.00,-7.23,-4.96
149102,2873,16912,355,104512,35.00,-7.19,-4.93
149124,3827,16912,415,104577,35.00,-7.18,-4.93
149146,3849,16912,456,104647,35.00,-7.29,-5.02
149168,3845,16912,459,104708,35.00,-7.22,-4.96
149190,3849,16912,425,104739,35.00,-7.18,-4.97
149212,3848,16912,461,104571,35.00,-7.19,-4.93
149234,3851,17680,493,104164,35.00,-7.24,-5.01
149277,3837,17680,494,103346,35.00,-7.24,-4.93
149299,3786,17680,459,103234,35.00,-7.20,-4.95
149321,1983,18192,375,103151,35.00,-7.16,-4.95
149343,1031,18192,275,103065,35.00,-7.24,-4.96
149365,667,18192,219,103008,35.00,-7.26,-4.95
149387,649,18192,223,103006,35.00,-7.24,-4.95
149409,1361,18192,231,103071,35.00,-7.23,-4.97
149431,363,18576,198,103200,35.00,-7.21,-5.00
149453,281,18576,211,103321,35.00,-7.26,-4.98
149475,56,18576,199,103400,35.00,-7.22,-4.96
149517,0,18576,218,103543,35.00,-7.24,-4.98
149539,1,19088,238,103589,35.00,-7.22,-4.97
149561,174,19088,245,103663,35.00,-7.25,-5.00
149583,0,18576,210,103726,35.00,-7.23,-4.99
149605,0,18576,148,103802,35.00,-7.23,-5.00
149627,0,18192,127,103861,35.00,-7.19,-4.97
149649,0,17680,121,103946,35.00,-7.23,-5.00
149671,0,17680,114,104028,35.00,-7.29,-5.02
149693,0,18192,120,104091,35.00,-7.27,-4.99
149715,0,18192,137,104164,35.00,-7.25,-5.00
149737,211,18576,169,104213,35.00,-7.24,-5.01
149778,37,18576,167,104392,35.00,-7.20,-4.96
149800,435,18576,175,104487,35.00,-7.22,-4.95
149822,1461,18576,197,104561,35.00,-7.25,-4.96
149844,1211,19088,165,104613,35.00,-7.19,-4.95
149866,1018,18576,167,104666,35.00,-7.22,-4.97
149888,1432,19088,181,104673,35.00,-7.16,-4.98
149910,405,19088,115,104492,35.00,-7.28,-4.98
149932,3507,19088,189,104093,35.00,-7.24,-4.97
149954,0,19088,147,103724,35.00,-7.21,-4.96
149976,693,18576,175,103471,35.00,-7.21,-4.95
150577,3849,19088,223,103112,35.66,-7.23,-4.96
150607,2012,20368,185,104663,35.00,-7.24,-4.98
150629,2933,20368,205,104303,35.00,-7.20,-4.96
150651,3847,20368,227,103906,35.00,-7.21,-5.00
150673,3847,20368,219,103600,35.00,-7.20,-4.95
150695,3823,20368,236,103424,35.00,-7.24,-4.99
150717,3849,20368,276,103310,35.00,-7.20,-4.96
150739,3852,20368,301,103235,35.00,-7.23,-4.99
150780,3851,20368,325,103137,35.00,-7.24,-4.98
150802,3861,20368,375,103199,35.00,-7.24,-4.98
150824,3877,20368,409,103308,35.00,-7.26,-4.93
150846,3857,20560,410,103428,35.00,-7.24,-4.96
150868,3860,20368,408,103495,35.00,-7.24,-4.99
150890,3853,20560,429,103527,35.00,-7.22,-4.98
150912,3859,20560,483,103576,35.00,-7.24,-4.95
150934,3853,20560,499,103618,35.00,-7.23,-4.94
150956,3869,20560,547,103683,35.00,-7.26,-4.96
150978,3865,20560,603,103736,35.00,-7.24,-4.96
151342,3863,20560,714,103810,35.75,-7.20,-4.98
151382,3854,20560,3117,103372,35.00,-7.17,-4.99
151404,3851,20560,2683,103244,35.00,-7.19,-4.99
151426,3864,20560,2793,103147,35.00,-7.27,-4.96
151448,3857,21072,3117,103071,35.00,-7.24,-4.92
151470,3864,20560,3023,103018,35.00,-7.23,-5.00
151492,3869,20560,2765,102984,35.00,-7.19,-4.98
151514,3869,20560,3077,103027,35.00,-7.21,-5.02
151536,3851,20560,3431,103102,35.00,-7.22,-5.00
151558,3839,20560,3066,103221,35.00,-7.25,-4.94
151580,3865,20560,2957,103306,35.00,-7.23,-4.96
151622,3871,21072,3007,103448,35.00,-7.24,-4.99
151644,3861,21072,3247,103498,35.00,-7.21,-4.95
151666,3851,21072,3316,103546,35.00,-7.27,-4.96
151688,3848,21840,2505,103625,35.00,-7.21,-4.97
151710,0,21840,2351,103704,35.00,-7.22,-4.98
151732,0,21840,2108,103787,35.00,-7.23,-4.96
151754,0,22352,1519,103856,35.00,-7.21,-5.00
151776,0,22352,569,103920,35.00,-7.26,-4.97
151798,0,22736,0,103974,35.00,-7.23,-4.94
151820,0,23248,0,104053,35.00,-7.23,-4.91
151842,0,22736,85,104117,35.00,-7.24,-4.94
151883,0,22352,24,104285,35.00,-7.19,-4.99
151905,1,22352,171,104341,35.00,-7.20,-4.94
151927,0,22352,399,104408,35.00,-7.26,-5.00
151949,0,22352,550,104475,35.00,-7.25,-5.01
151971,0,22352,697,104544,35.00,-7.22,-4.96
151993,0,22352,959,104595,35.00,-7.22,-4.97
152363,0,22352,931,104632,35.36,-7.19,-5.00
152404,0,22736,71,103576,35.00,-7.21,-4.93
152426,2261,22736,91,103647,35.00,-7.25,-4.93
152448,2602,22736,89,103713,35.00,-7.25,-5.00
152470,3689,23248,98,103775,35.00,-7.21,-4.97
152492,3816,23248,83,103857,35.00,-7.22,-4.99
152514,3707,23248,75,103939,35.00,-7.20,-4.97
152536,2259,23248,47,104016,35.00,-7.23,-4.94
152558,0,24016,12,104086,35.00,-7.22,-4.98
152580,0,24016,10,104143,35.00,-7.18,-4.95
152602,3864,23248,93,104190,35.00,-7.19,-4.92
152624,3869,23248,119,104245,35.00,-7.21,-4.96
152665,3863,23248,125,104402,35.00,-7.17,-4.94
152687,3851,23248,122,104477,35.00,-7.16,-4.92
152709,3863,23248,106,104539,35.00,-7.23,-5.02
152731,3851,23248,88,104568,35.00,-7.23,-5.01
152753,3863,23248,95,104568,35.00,-7.24,-4.99
152775,3871,23248,86,104341,35.00,-7.19,-4.96
152797,2216,23248,70,103944,35.00,-7.24,-5.01
152819,3853,23248,83,103579,35.00,-7.25,-5.00
152841,3850,23248,99,103322,35.00,-7.23,-4.98
152863,3853,23248,117,103153,35.00,-7.25,-4.96
152906,3871,23248,149,102850,35.00,-7.22,-4.97
