Timestamp,ECG,GSR,Gas,Pulse_IR,Temp_Max,Label
55914,0,66052,167,96199,35.00,-8.92,-3.92
55936,0,66052,169,96230,35.00,-8.93,-3.88
55977,0,66052,164,96507,35.00,-8.76,-3.76
55999,0,67332,140,96626,35.00,-8.71,-3.65
56021,0,67716,121,96582,35.00,-8.56,-3.50
56043,0,67716,126,96343,35.00,-8.58,-3.62
56065,0,68228,124,95915,35.00,-8.54,-3.66
56087,0,68228,123,95396,35.00,-8.83,-3.78
56109,132,68228,147,95062,35.00,-9.05,-3.80
56131,4003,68228,210,94943,35.00,-8.87,-3.84
56153,3999,68228,211,94942,35.00,-8.77,-3.84
56175,3991,68228,211,94953,35.00,-8.74,-3.72
56218,3995,67716,200,95037,35.00,-8.73,-3.77
56240,3992,67716,183,95133,35.00,-8.77,-3.67
56262,2887,68228,155,95237,35.00,-8.80,-3.80
56284,0,68228,135,95325,35.00,-8.89,-3.77
56306,0,68996,151,95386,35.00,-8.92,-3.74
56328,3759,69508,223,95442,35.00,-8.77,-3.60
56350,3964,69508,243,95534,35.00,-8.82,-3.57
56372,0,68996,155,95635,35.00,-8.87,-3.62
56394,1107,68996,187,95786,35.00,-8.87,-3.62
56416,1679,68228,180,95951,35.00,-8.84,-3.67
56458,2063,68228,169,96456,35.00,-8.74,-3.83
56480,3848,68228,217,96581,35.00,-8.74,-3.85
56502,2053,68996,173,96702,35.00,-8.54,-3.81
56524,38,68996,157,96838,35.00,-8.51,-3.76
56546,2034,68996,191,96946,35.00,-8.43,-3.67
56568,0,69508,166,97055,35.00,-8.30,-3.69
56590,0,69508,175,97141,35.00,-8.68,-3.80
56612,0,69508,163,97234,35.00,-8.79,-2.84
56634,0,69508,136,97316,35.00,-8.97,-3.86
56656,0,69508,123,97375,35.00,-8.81,-3.66
56678,0,69508,124,97438,35.00,-8.74,-3.56
56719,971,69508,133,97499,35.00,-9.11,-3.46
56741,0,69700,132,97236,35.00,-9.09,-3.62
56763,3643,69700,227,96764,35.00,-9.13,-3.54
56785,2423,69700,169,96094,35.00,-9.23,-3.44
56807,405,69700,151,95492,35.00,-9.17,-3.39
56829,957,69700,187,95110,35.00,-8.92,-3.41
56851,1519,69700,167,94935,35.00,-8.72,-3.46
56873,2541,69700,198,94817,35.00,-8.68,-3.50
56895,1671,70212,155,94711,35.00,-8.77,-3.56
56917,835,70212,152,94656,35.00,-8.84,-3.62
56960,3999,69700,204,94861,35.00,-8.98,-3.71
56982,3986,70212,184,95076,35.00,-8.98,-3.64
57730,3997,70212,198,95293,36.26,-9.12,-3.54
57762,4095,69700,203,95134,35.00,-8.38,-4.00
57784,0,69700,91,95219,35.00,-8.35,-3.98
57806,0,70212,135,95322,35.00,-8.74,-4.00
57828,0,70212,151,95427,35.00,-8.67,-3.87
57850,0,70980,123,95533,35.00,-8.91,-3.62
57872,0,70980,133,95665,35.00,-9.27,-3.56
57894,0,70212,125,95828,35.00,-9.39,-3.27
57916,0,70212,135,96017,35.00,-9.29,-3.07
57938,3221,69700,186,96224,35.00,-9.19,-3.10
57960,3989,69700,189,96435,35.00,-8.94,-3.24
58502,3958,70212,187,96958,39.17,-9.02,-3.63
58544,0,69700,166,95201,35.00,-8.66,-3.66
58566,0,69700,167,95300,35.00,-8.74,-3.76
58588,0,69508,171,95402,35.00,-8.73,-3.74
58610,0,69700,174,95478,35.00,-8.70,-3.72
58632,0,69508,175,95570,35.00,-8.73,-3.82
58654,0,69508,171,95672,35.00,-8.72,-3.78
58676,0,69508,159,95788,35.00,-8.73,-3.74
58698,0,69508,153,95907,35.00,-8.86,-3.67
58720,378,69508,167,96030,35.00,-8.83,-3.62
58742,2123,68996,185,96155,35.00,-8.69,-3.67
58784,4095,68996,217,96520,35.00,-8.60,-3.85
58806,4095,69508,204,96619,35.00,-8.08,-3.96
58828,0,69508,117,96743,35.00,-7.91,-4.04
58850,0,69700,135,96896,35.00,-7.96,-4.09
58872,0,69508,142,97047,35.00,-8.70,-4.08
58894,0,69700,141,97155,35.00,-8.93,-3.85
58916,0,70212,105,97080,35.00,-9.27,-3.55
58938,0,70980,107,96837,35.00,-9.39,-3.08
58960,0,70980,111,96400,35.00,-9.31,-3.11
58982,3287,70212,197,95832,35.00,-9.31,-3.14
59511,3933,70212,207,95385,39.16,-9.14,-3.06
59546,969,69508,181,96855,35.00,-8.58,-3.85
59568,711,69508,191,96897,35.00,-8.59,-3.87
59590,0,69508,167,96948,35.00,-8.52,-3.85
59612,0,69508,171,97012,35.00,-8.81,-3.70
59634,0,69508,169,97065,35.00,-8.95,-3.86
59656,0,69508,152,97000,35.00,-8.79,-3.70
59678,0,69508,170,96773,35.00,-8.58,-3.73
59700,0,69508,156,96429,35.00,-8.72,-3.87
59722,0,69508,159,95963,35.00,-8.79,-3.77
59744,0,69508,173,95434,35.00,-8.73,-3.73
59766,0,69508,171,95010,35.00,-8.79,-3.62
59807,0,69508,175,94543,35.00,-8.82,-3.58
59829,0,69508,173,94527,35.00,-8.70,-3.61
59851,72,69508,167,94545,35.00,-8.61,-3.69
59873,297,69508,169,94626,35.00,-8.55,-3.81
59895,1655,69508,178,94799,35.00,-8.35,-3.73
59917,238,69508,139,94987,35.00,-8.37,-3.78
59939,0,69508,127,95190,35.00,-8.34,-3.85
59961,0,69508,139,95341,35.00,-8.56,-3.88
59983,0,69700,139,95460,35.00,-8.83,-3.85
60528,0,70212,152,95557,36.53,-8.98,-3.77
60569,0,73156,149,95330,35.00,-8.96,-3.74
60591,149,72388,157,95335,35.00,-9.00,-3.68
60613,1759,72388,186,95423,35.00,-9.02,-3.65
60635,4071,71876,211,95599,35.00,-9.02,-3.71
60657,4084,71492,205,95815,35.00,-8.89,-3.72
60679,4093,71492,203,96025,35.00,-8.78,-3.69
60701,4079,71492,201,96201,35.00,-8.73,-3.76
60723,4083,70980,205,96366,35.00,-8.63,-3.80
60745,4077,70980,215,96513,35.00,-8.65,-3.84
60767,201,70212,151,96643,35.00,-8.60,-3.87
60810,0,69700,153,96921,35.00,-8.76,-3.85
60832,0,68996,154,96979,35.00,-8.77,-3.76
60854,0,68996,148,97059,35.00,-9.00,-3.79
60876,0,68228,149,97143,35.00,-9.03,-3.84
60898,0,68228,157,97269,35.00,-8.90,-3.83
60920,0,68228,168,97415,35.00,-9.02,-3.79
60942,0,67716,179,97573,35.00,-8.90,-3.72
60964,0,67332,175,97729,35.00,-8.71,-3.72
60986,0,67332,167,97870,35.00,-8.61,-3.74
61545,0,67332,155,98023,36.27,-8.67,-3.81
61575,0,69508,173,96724,35.00,-8.62,-3.96
61597,0,69508,151,96880,35.00,-8.58,-4.01
61619,0,69508,155,97022,35.00,-8.80,-3.89
61641,0,69508,159,97168,35.00,-9.02,-3.85
61663,0,69508,163,97306,35.00,-9.16,-3.72
61685,0,69508,167,97477,35.00,-9.02,-3.63
61707,0,69508,168,97691,35.00,-8.98,-3.53
61729,0,69508,158,97938,35.00,-8.88,-3.52
61751,0,69508,158,98255,35.00,-8.83,-3.66
61792,4047,69508,233,99217,35.00,-8.50,-3.80
61814,4051,69508,181,99468,35.00,-8.18,-3.75
61836,2147,68996,135,99665,35.00,-8.26,-3.62
61858,1418,68996,143,99775,35.00,-8.40,-3.80
61880,4037,68228,185,99779,35.00,-8.75,-3.87
61902,4021,68228,175,99555,35.00,-9.00,-3.68
61924,2493,68228,164,99189,35.00,-9.23,-3.64
61946,3419,68228,188,98754,35.00,-9.11,-3.64
61968,1267,68228,134,98289,35.00,-8.89,-3.64
61990,0,68228,123,97830,35.00,-8.82,-3.59
62033,1581,68996,155,96566,35.00,-9.08,-3.71
62055,3961,69508,173,96395,35.00,-8.71,-3.52
62077,3960,69508,183,96376,35.00,-9.01,-3.65
62099,3995,69508,196,96408,35.00,-9.13,-3.56
62121,3995,69508,199,96549,35.00,-9.16,-3.52
62143,1496,68996,170,96725,35.00,-8.89,-3.65
62165,3993,68996,199,96905,35.00,-8.64,-3.67
62187,4027,68228,187,97014,35.00,-8.73,-3.64
62209,250,68996,107,97064,35.00,-8.94,-3.61
62231,0,68996,139,97065,35.00,-9.04,-3.62
62273,1456,68996,173,97138,35.00,-8.95,-3.77
62295,1183,68228,153,97198,35.00,-8.75,-3.71
62317,1239,68228,169,97302,35.00,-8.73,-3.54
62339,999,68228,169,97426,35.00,-8.71,-3.32
62361,3801,68996,219,97569,35.00,-8.87,-3.33
62383,3945,68996,213,97713,35.00,-9.03,-3.47
62405,3251,68996,201,97851,35.00,-9.00,-3.79
62427,0,68996,155,98009,35.00,-8.95,-3.99
62449,0,68996,169,98142,35.00,-9.02,-4.07
62471,0,69508,155,98303,35.00,-9.00,-3.94
62493,0,69508,169,98469,35.00,-8.87,-3.74
62534,0,69508,167,98955,35.00,-8.78,-3.65
62556,0,69700,153,99105,35.00,-8.69,-3.59
62578,0,69700,153,99224,35.00,-8.61,-3.64
62600,0,69700,163,99324,35.00,-8.80,-3.65
62622,0,69700,152,99380,35.00,-8.91,-3.76
62644,0,69700,147,99301,35.00,-8.94,-3.81
62666,0,69700,147,99080,35.00,-9.03,-3.94
62688,0,69700,147,98777,35.00,-8.90,-3.89
62710,0,69700,149,98471,35.00,-8.69,-3.90
62732,0,69508,145,98168,35.00,-8.55,-3.84
62775,3979,69508,207,97439,35.00,-8.71,-3.84
62797,4015,68996,189,97332,35.00,-8.74,-3.95
62819,4011,68228,201,97301,35.00,-8.70,-3.90
62841,4041,67716,214,97292,35.00,-8.73,-3.93
62863,4025,67716,211,97349,35.00,-8.74,-3.89
62885,4019,67716,214,97443,35.00,-9.01,-3.79
62907,4024,67716,206,97576,35.00,-9.07,-3.85
62929,4040,67716,211,97711,35.00,-8.94,-3.70
62951,4031,67716,204,97813,35.00,-8.99,-3.61
62973,4024,67716,201,97873,35.00,-8.83,-3.52
63581,4027,67716,203,98108,36.76,-8.93,-3.57
63617,1043,65540,167,97686,35.00,-8.88,-3.66
63639,0,66052,164,97800,35.00,-8.70,-3.65
63661,431,66820,175,97973,35.00,-8.88,-3.67
63683,0,67332,170,98136,35.00,-8.77,-3.63
63705,862,67332,175,98297,35.00,-8.72,-3.65
63727,2503,67332,179,98430,35.00,-8.73,-3.74
63749,3999,67332,199,98549,35.00,-8.82,-3.73
63771,4053,67332,199,98659,35.00,-8.66,-3.76
63793,4055,67716,189,98745,35.00,-8.57,-3.74
63815,4037,67716,188,98847,35.00,-8.73,-3.81
63857,4032,67716,191,99125,35.00,-8.75,-3.72
63879,4029,67716,199,99185,35.00,-8.68,-3.70
63901,4039,68228,206,99213,35.00,-8.49,-3.68
63923,4039,67716,203,99237,35.00,-8.55,-3.63
63945,4029,67716,199,99245,35.00,-8.69,-3.70
63967,0,68228,121,99273,35.00,-8.91,-3.81
63989,0,68228,123,99267,35.00,-8.80,-3.73
64351,0,68228,121,99304,37.80,-8.85,-3.73
64379,1855,68228,169,97296,35.00,-8.99,-3.61
64401,919,68228,171,97480,35.00,-8.84,-3.56
64423,589,68228,169,97680,35.00,-8.91,-3.63
64445,923,68228,175,97819,35.00,-8.82,-3.50
64467,843,67716,163,97957,35.00,-8.86,-3.79
64489,0,67716,137,98062,35.00,-8.51,-3.65
64511,5,67716,159,98183,35.00,-8.84,-3.72
64533,0,67716,155,98297,35.00,-8.66,-3.73
64555,0,67716,155,98404,35.00,-8.72,-3.75
64577,0,68228,160,98509,35.00,-8.63,-3.69
64619,0,68228,165,98829,35.00,-8.67,-3.70
64641,0,68996,165,98946,35.00,-8.78,-3.83
64663,0,68996,167,99058,35.00,-8.72,-3.76
64685,0,68996,163,99157,35.00,-8.78,-3.78
64707,0,68996,157,99263,35.00,-8.87,-3.73
64729,275,68996,157,99354,35.00,-8.83,-3.74
64751,580,68996,158,99420,35.00,-8.65,-3.73
64773,905,68996,168,99480,35.00,-8.68,-3.70
64795,4056,68996,207,99542,35.00,-9.13,-3.88
64817,4061,68996,211,99612,35.00,-8.64,-3.68
64839,4068,68996,212,99671,35.00,-8.45,-3.74
64880,4075,68996,207,99892,35.00,-8.60,-3.76
64902,3963,68996,191,99888,35.00,-8.59,-3.82
64924,137,68996,139,99694,35.00,-8.59,-3.73
64946,0,68996,142,99404,35.00,-8.39,-3.78
64968,0,69508,125,99079,35.00,-8.42,-3.93
64990,0,69700,123,98769,35.00,-8.99,-3.70
65362,0,69700,107,98527,38.37,-8.94,-3.68
65402,3043,69700,187,98993,35.00,-9.39,-3.79
65424,3992,70212,213,99112,35.00,-9.15,-3.71
65446,3363,69700,199,99233,35.00,-8.99,-3.62
65468,2196,69700,181,99328,35.00,-8.64,-3.62
65490,1487,70212,170,99430,35.00,-8.82,-3.60
65512,2440,70212,189,99498,35.00,-8.84,-3.70
65534,2989,70212,201,99577,35.00,-8.74,-3.62
65556,2963,70212,203,99650,35.00,-8.76,-3.79
65578,3647,70980,222,99686,35.00,-8.74,-3.89
65600,3964,70980,221,99750,35.00,-8.87,-3.79
65642,537,70212,147,100020,35.00,-8.75,-3.76
65664,5,70212,169,100095,35.00,-9.00,-3.81
65686,371,70212,167,100145,35.00,-8.92,-3.78
65708,1323,70212,199,100046,35.00,-8.75,-3.75
65730,2260,70212,187,99819,35.00,-8.77,-3.68
65752,1273,70212,168,99588,35.00,-8.76,-3.86
65774,0,70212,159,99419,35.00,-8.73,-3.81
65796,0,70212,173,99293,35.00,-8.72,-3.82
65818,0,70212,175,99191,35.00,-8.65,-3.83
65840,0,70212,171,99112,35.00,-8.77,-3.78
65862,0,70212,168,99032,35.00,-8.87,-3.77
65903,0,70212,157,98892,35.00,-8.71,-3.77
65925,1292,70212,155,98926,35.00,-8.61,-3.80
65947,1175,70212,153,98982,35.00,-8.65,-3.84
65969,1179,70212,141,99064,35.00,-8.62,-3.82
65991,0,70212,137,99138,35.00,-8.62,-3.90
66380,0,70212,152,99202,36.72,-8.65,-3.99
66408,2040,71492,164,100518,35.00,-8.71,-3.64
66430,2926,71492,159,100599,35.00,-8.79,-3.72
66452,3997,71876,198,100610,35.00,-8.95,-3.73
66474,2451,71492,179,100505,35.00,-9.11,-3.80
66496,2741,71876,202,100376,35.00,-9.05,-3.70
66518,3401,71876,211,100256,35.00,-8.95,-3.63
66540,1215,71876,172,100183,35.00,-8.85,-3.52
66562,3213,71876,217,100131,35.00,-9.03,-3.60
66584,3013,71492,200,100104,35.00,-8.97,-3.59
66625,2197,71876,168,99974,35.00,-8.90,-3.64
66647,4037,71492,187,99953,35.00,-8.91,-3.77
66669,4041,71492,187,99934,35.00,-8.71,-4.06
66691,4095,70980,205,99918,35.00,-8.66,-4.00
66713,1951,70980,164,99926,35.00,-8.74,-4.05
66735,0,70980,175,99936,35.00,-8.72,-4.09
66757,0,70980,179,99968,35.00,-8.64,-3.89
66779,0,71492,179,99984,35.00,-8.70,-3.89
66801,0,70980,173,100024,35.00,-8.73,-3.89
66823,0,70980,167,100069,35.00,-8.77,-3.80
66865,0,70980,157,100215,35.00,-8.78,-3.80
66887,0,70980,153,100254,35.00,-8.88,-3.79
66909,0,70980,152,100303,35.00,-8.85,-3.87
66931,0,70980,159,100351,35.00,-8.78,-3.87
66953,0,70980,167,100407,35.00,-8.82,-3.85
66975,0,70980,174,100461,35.00,-8.72,-3.86
66997,0,71492,169,100517,35.00,-8.66,-3.86
67397,0,70980,168,100577,36.69,-8.67,-3.85
67427,4085,70980,191,100972,35.00,-8.85,-3.66
67449,3277,70980,159,101008,35.00,-8.78,-3.57
67471,2034,71492,165,101059,35.00,-8.85,-3.61
67493,2195,71492,181,101096,35.00,-8.96,-3.64
67515,2067,71492,188,101129,35.00,-9.03,-3.62
67537,3141,71492,215,101149,35.00,-9.01,-3.65
67559,2805,71492,187,101172,35.00,-9.02,-3.67
67581,2643,71492,183,101199,35.00,-8.97,-3.64
67603,2841,71492,185,101223,35.00,-9.14,-3.73
67625,4049,71876,207,101247,35.00,-9.10,-3.78
67667,4088,71492,203,101324,35.00,-8.75,-3.71
67689,4093,71492,204,101345,35.00,-8.79,-3.81
67711,4095,71492,215,101349,35.00,-8.84,-3.85
67733,4087,71492,215,101370,35.00,-8.76,-3.81
67755,3685,71492,215,101382,35.00,-8.67,-3.85
67777,1577,71492,173,101411,35.00,-8.65,-3.85
67799,111,71492,157,101433,35.00,-8.80,-3.81
67821,55,71492,165,101467,35.00,-8.87,-3.75
67843,666,71492,174,101515,35.00,-8.80,-3.77
67865,1163,71492,169,101547,35.00,-8.78,-3.72
67887,1327,70980,167,101578,35.00,-8.90,-3.88
67928,2569,70980,203,101678,35.00,-8.54,-3.81
67950,681,70980,165,101707,35.00,-8.69,-3.81
67972,0,70980,159,101730,35.00,-8.77,-3.84
67994,0,70980,168,101713,35.00,-8.88,-3.81
68414,0,70980,169,101634,36.36,-8.86,-3.76
68449,4095,71876,191,101920,35.00,-8.87,-3.74
68471,4095,71876,197,101953,35.00,-8.93,-3.66
68493,4095,71876,201,101986,35.00,-8.88,-3.65
68515,4095,71876,204,102015,35.00,-8.95,-3.54
68537,3285,72388,191,102051,35.00,-8.96,-3.54
68559,3612,72388,201,102080,35.00,-9.09,-3.65
68581,3188,73156,183,102093,35.00,-8.86,-3.58
68603,2959,73156,181,102105,35.00,-8.90,-3.59
68625,1882,73668,153,102108,35.00,-8.77,-3.55
68647,2365,73668,179,102112,35.00,-8.95,-3.75
68669,3703,73668,204,102123,35.00,-8.72,-3.66
68710,2665,73668,179,102153,35.00,-8.80,-3.72
68732,2157,73668,187,102145,35.00,-8.83,-3.68
68754,2095,73668,181,102109,35.00,-8.99,-3.61
68776,1946,73764,179,102022,35.00,-8.98,-3.60
68798,2471,73764,179,101965,35.00,-8.96,-3.68
68820,2148,73668,168,101920,35.00,-8.89,-3.65
68842,2335,73764,175,101917,35.00,-9.09,-3.66
68864,2413,73764,180,101913,35.00,-8.90,-3.62
68886,2069,73668,159,101916,35.00,-8.86,-3.65
68908,3240,73764,200,101925,35.00,-8.84,-3.65
68951,3976,73764,211,101927,35.00,-8.76,-3.91
68973,1989,73668,175,101941,35.00,-8.61,-3.91
68995,979,73764,167,101964,35.00,-8.77,-3.88
69431,0,73668,166,101964,36.16,-8.91,-3.67
69472,0,73668,170,102476,35.00,-8.80,-3.60
69494,0,73668,169,102500,35.00,-8.95,-3.57
69516,0,73668,164,102459,35.00,-8.86,-3.71
69538,0,73764,157,102397,35.00,-8.94,-3.74
69560,1353,73668,166,102344,35.00,-8.71,-3.73
69582,1609,73668,164,102316,35.00,-8.82,-3.70
69604,1035,73764,150,102331,35.00,-8.75,-3.63
69626,1239,73668,153,102347,35.00,-8.66,-3.57
69648,1754,73668,164,102371,35.00,-8.93,-3.56
69670,2147,73668,181,102399,35.00,-8.92,-3.66
69713,2589,73668,199,102458,35.00,-8.78,-3.52
69735,2381,73668,175,102489,35.00,-8.80,-3.59
69757,2760,73668,167,102523,35.00,-8.82,-3.64
69779,2157,73668,159,102541,35.00,-8.85,-3.64
69801,2281,73764,159,102550,35.00,-8.91,-3.70
69823,2799,73764,168,102553,35.00,-8.93,-3.64
69845,2743,73668,165,102557,35.00,-8.96,-3.54
69867,3247,73764,183,102575,35.00,-8.96,-3.48
69889,3443,73764,197,102583,35.00,-8.88,-3.50
69911,2871,73764,189,102602,35.00,-8.89,-3.53
69953,3111,73764,191,102656,35.00,-8.94,-3.60
69975,2460,73764,179,102670,35.00,-8.90,-3.61
69997,2489,73764,173,102692,35.00,-8.82,-3.57
70701,2407,73764,168,102705,36.44,-8.96,-3.62
70735,189,73156,141,102563,35.00,-8.71,-3.67
70757,0,73156,152,102608,35.00,-8.75,-3.71
70779,0,73668,135,102676,35.00,-8.87,-3.78
70801,0,73156,125,102742,35.00,-8.79,-3.73
70823,0,73156,125,102810,35.00,-8.88,-3.63
70845,0,73156,127,102862,35.00,-8.97,-3.56
70867,0,73668,137,102926,35.00,-9.12,-3.55
70889,0,73668,151,102982,35.00,-8.93,-3.50
70911,3079,73668,207,103029,35.00,-8.73,-3.42
70933,3979,73764,200,103068,35.00,-8.74,-3.32
70955,4077,74276,187,103111,35.00,-8.94,-3.43
70996,4083,74276,182,103049,35.00,-9.06,-3.50
71719,4089,73764,183,102976,37.68,-8.92,-3.52
71758,0,71876,141,102559,35.00,-8.82,-3.79
71780,0,72388,146,102481,35.00,-8.82,-3.73
71802,0,73156,151,102427,35.00,-8.81,-3.74
71824,0,72388,155,102387,35.00,-8.79,-3.78
71846,0,73668,155,102361,35.00,-8.69,-3.71
71868,0,73668,159,102355,35.00,-8.84,-3.70
71890,0,73668,155,102361,35.00,-8.86,-3.69
71912,0,73764,155,102369,35.00,-8.84,-3.85
71934,0,73764,139,102388,35.00,-8.75,-3.60
71956,0,73764,139,102413,35.00,-8.91,-3.64
71998,39,74276,121,102515,35.00,-9.07,-3.44
72020,1170,73764,153,102531,35.00,-9.02,-3.34
72042,2872,73764,181,102539,35.00,-9.08,-3.26
72064,4021,73764,201,102554,35.00,-8.92,-3.47
72086,4013,74276,196,102562,35.00,-8.86,-3.60
72108,4007,73764,204,102569,35.00,-8.85,-3.59
72130,2643,73764,179,102571,35.00,-8.95,-3.68
72152,2749,73764,181,102573,35.00,-8.98,-3.69
72174,3135,74276,186,102580,35.00,-8.93,-3.64
72196,3207,73764,179,102582,35.00,-8.92,-3.62
72218,2408,73764,164,102616,35.00,-8.87,-3.56
72259,3325,74276,185,102647,35.00,-8.93,-3.58
72281,3850,73764,198,102646,35.00,-8.97,-3.57
72303,3948,73764,197,102651,35.00,-8.97,-3.62
72325,3932,73764,201,102656,35.00,-8.94,-3.57
72347,3995,73764,215,102655,35.00,-8.85,-3.70
72369,3925,73764,211,102640,35.00,-8.79,-3.71
72391,2265,73764,171,102652,35.00,-8.66,-3.68
72413,1939,73764,165,102649,35.00,-8.87,-3.57
72435,2163,73764,169,102650,35.00,-8.96,-3.56
72457,1959,73764,163,102619,35.00,-9.03,-3.64
72500,1371,73764,140,102295,35.00,-8.87,-3.74
72522,2099,73764,165,102216,35.00,-8.76,-3.79
72544,2600,73764,181,102142,35.00,-8.88,-3.70
72566,1784,73764,178,102066,35.00,-8.83,-3.74
72588,1133,73764,173,102032,35.00,-8.88,-3.63
72610,1384,73764,172,101975,35.00,-8.78,-3.71
72632,500,73764,149,101952,35.00,-8.84,-3.78
72654,0,73764,159,101933,35.00,-8.71,-3.73
72676,797,73764,155,101941,35.00,-8.72,-3.66
72698,0,73764,140,101939,35.00,-8.80,-3.82
72740,541,73764,165,101967,35.00,-8.93,-3.80
72762,693,73764,167,101973,35.00,-8.76,-3.63
72784,2489,74276,197,101969,35.00,-8.80,-3.57
72806,2747,74276,186,101995,35.00,-8.75,-3.75
72828,2717,74276,188,102017,35.00,-8.79,-3.74
72850,2703,74276,187,102044,35.00,-8.85,-3.78
72872,2773,74276,173,102062,35.00,-8.74,-3.75
72894,4017,74276,199,102090,35.00,-8.90,-3.73
72916,3945,74276,183,102103,35.00,-8.90,-3.78
72938,3975,74276,187,102128,35.00,-8.83,-3.67
72960,2661,73764,173,102177,35.00,-8.95,-3.67
73501,1941,73764,171,102237,36.69,-8.90,-3.62
73542,3963,73668,229,101559,35.00,-8.78,-3.45
73564,928,73668,179,101667,35.00,-8.33,-3.68
73586,0,73668,168,101747,35.00,-8.24,-3.72
73608,0,73668,172,101766,35.00,-8.56,-3.72
73630,1709,72388,171,101761,35.00,-8.52,-3.80
73652,4095,71492,231,101770,35.00,-8.60,-3.74
73674,4095,70980,204,101758,35.00,-8.73,-3.73
73696,3768,70980,187,101761,35.00,-8.78,-3.66
73718,925,69700,163,101777,35.00,-8.71,-3.65
73740,3469,69508,190,101797,35.00,-8.64,-3.70
73762,3929,69508,197,101820,35.00,-8.61,-3.81
73803,427,69700,149,101842,35.00,-8.18,-3.93
73825,0,71876,143,101827,35.00,-8.43,-3.96
73847,0,73156,143,101819,35.00,-8.87,-3.92
73869,0,72388,133,101763,35.00,-9.22,-3.90
73891,0,72388,116,101670,35.00,-9.47,-3.48
73913,0,72388,107,101577,35.00,-9.57,-3.13
73935,0,71876,123,101550,35.00,-9.50,-2.90
73957,0,70980,139,101580,35.00,-9.09,-2.74
73979,4011,70980,215,101641,35.00,-8.80,-2.87
74517,3973,70980,196,101738,39.58,-8.92,-3.16
74547,0,70980,125,101637,35.00,-8.29,-4.24
74569,0,71492,117,101615,35.00,-8.61,-4.33
74591,0,72388,81,101531,35.00,-9.12,-4.44
74613,0,70980,93,101435,35.00,-9.45,-4.23
74635,0,70980,133,101372,35.00,-10.48,-3.70
74657,0,70980,165,101345,35.00,-8.74,-2.36
74679,0,70980,140,101353,35.00,-9.51,-2.29
74701,0,70980,153,101408,35.00,-9.24,-1.98
74723,4095,70212,237,101470,35.00,-8.68,-1.96
74766,4095,70980,223,101665,35.00,-8.68,-3.35
74788,4095,70980,206,101695,35.00,-8.89,-3.75
74810,4095,71492,197,101686,35.00,-8.83,-3.94
74832,4095,71492,189,101633,35.00,-8.84,-3.92
74854,4088,71876,203,101540,35.00,-9.20,-3.62
74876,4050,71876,207,101417,35.00,-8.69,-3.62
74898,4095,71492,216,101269,35.00,-8.79,-3.45
74920,4095,71492,205,101137,35.00,-8.79,-3.31
74942,4095,71876,203,101031,35.00,-9.20,-3.14
74964,4088,71876,212,100961,35.00,-9.30,-3.25
75534,4073,71876,220,100995,36.81,-9.05,-3.50
75568,4093,72388,183,100810,35.00,-8.90,-3.34
75590,4093,72388,205,100767,35.00,-9.08,-3.42
75612,4060,73156,204,100745,35.00,-9.31,-3.32
75634,4091,73156,200,100732,35.00,-9.34,-3.42
75656,4072,73156,201,100737,35.00,-9.23,-3.45
75678,4089,73156,207,100750,35.00,-8.98,-3.58
75700,4074,73156,203,100766,35.00,-8.84,-3.73
75722,4073,73156,211,100789,35.00,-8.74,-3.86
75744,4093,72388,218,100791,35.00,-8.78,-4.12
75766,4095,72388,217,100789,35.00,-8.73,-4.05
75808,2931,72388,185,100746,35.00,-8.70,-3.90
75830,0,72388,163,100751,35.00,-8.88,-3.72
75852,0,72388,159,100781,35.00,-8.90,-3.79
75874,0,72388,163,100848,35.00,-8.77,-3.74
75896,0,72388,159,100915,35.00,-8.79,-3.65
75918,0,73156,167,101007,35.00,-8.90,-3.72
75940,0,73156,175,101076,35.00,-8.78,-3.72
75962,0,73156,175,101075,35.00,-8.56,-3.79
75984,0,73156,165,101010,35.00,-8.38,-4.03
76551,0,73156,147,100926,37.55,-8.01,-4.30
76590,2514,73764,175,101620,35.00,-8.79,-3.62
76612,714,73764,147,101662,35.00,-8.84,-3.42
76634,1862,74276,164,101640,35.00,-8.94,-3.42
76656,1749,74276,158,101564,35.00,-9.19,-3.47
76678,4076,74276,219,101458,35.00,-9.20,-3.54
76700,4095,74276,214,101344,35.00,-9.02,-3.60
76722,4039,75044,215,101254,35.00,-8.90,-3.63
76744,831,75044,157,101172,35.00,-8.81,-3.76
76766,2155,75044,196,101087,35.00,-8.73,-3.64
76788,2909,75044,171,100992,35.00,-8.50,-3.37
76810,456,75044,123,100900,35.00,-8.84,-3.54
76851,0,75044,123,100692,35.00,-9.00,-3.68
76873,0,75556,108,100691,35.00,-8.97,-3.70
76895,0,75940,116,100711,35.00,-8.91,-3.69
76917,0,76452,122,100730,35.00,-8.92,-3.70
76939,2515,76452,203,100746,35.00,-8.87,-3.76
76961,2773,75940,221,100754,35.00,-8.62,-3.75
76983,4069,75556,233,100782,35.00,-8.57,-3.71
77568,4095,75556,222,100810,36.38,-8.56,-3.62
77599,4095,69508,171,100754,35.00,-9.05,-3.70
77621,4095,68996,191,77505,35.00,-9.07,-3.58
77643,4094,68996,211,75218,35.00,-8.88,-3.39
77665,4095,68228,214,75212,35.00,-9.15,-3.40
77687,4095,67716,211,76658,35.00,-9.49,-3.50
77709,0,67716,141,79036,35.00,-9.66,-3.41
