timestamp,ecg,gsr,gas,pulse,temp,acc_x,acc_y
990926,931,0,164,0,35.00,-6.26,-6.57
990948,1113,0,159,0,35.00,-6.24,-6.59
990970,1384,0,159,0,35.00,-6.23,-6.57
991542,1944,0,175,0,33.68,-6.21,-6.58
991574,1119,0,176,0,35.00,-6.26,-6.58
991596,2841,0,199,0,35.00,-6.24,-6.60
991618,2630,0,200,0,35.00,-6.20,-6.59
991640,2121,0,183,0,35.00,-6.24,-6.59
991662,1528,0,172,0,35.00,-6.17,-6.56
991684,1343,0,173,0,35.00,-6.22,-6.58
991706,958,0,169,0,35.00,-6.23,-6.57
991728,1256,0,167,0,35.00,-6.23,-6.62
991750,1513,0,165,0,35.00,-6.22,-6.61
991772,2155,0,175,0,35.00,-6.25,-6.61
991814,2556,0,199,0,35.00,-6.26,-6.56
991836,2879,0,205,0,35.00,-6.18,-6.57
991858,2678,0,207,0,35.00,-6.23,-6.60
991880,2207,0,211,0,35.00,-6.20,-6.60
991902,1453,0,184,0,35.00,-6.27,-6.59
991924,1021,0,167,0,35.00,-6.23,-6.57
991946,905,0,171,0,35.00,-6.24,-6.59
991968,1159,0,165,0,35.00,-6.21,-6.51
991990,1671,0,173,0,35.00,-6.22,-6.60
992558,2247,0,184,0,34.12,-6.23,-6.60
992596,1957,0,185,0,35.00,-6.22,-6.58
992618,2491,0,201,0,35.00,-6.24,-6.58
992640,2069,0,202,0,35.00,-6.23,-6.57
992662,1361,0,179,0,35.00,-6.22,-6.61
992684,991,0,171,0,35.00,-6.23,-6.57
992706,919,0,158,0,35.00,-6.21,-6.57
992728,1273,0,163,0,35.00,-6.27,-6.55
992750,1785,0,167,0,35.00,-6.26,-6.58
992772,2357,0,187,0,35.00,-6.22,-6.60
992794,2659,0,185,0,35.00,-6.25,-6.57
992836,2731,0,206,0,35.00,-6.20,-6.58
992858,2515,0,198,0,35.00,-6.22,-6.59
992880,1919,0,188,0,35.00,-6.22,-6.56
992902,1337,0,180,0,35.00,-6.20,-6.61
992924,1001,0,169,0,35.00,-6.21,-6.56
992946,935,0,157,0,35.00,-6.25,-6.55
992968,1311,0,164,0,35.00,-6.22,-6.63
992990,1837,0,181,0,35.00,-6.21,-6.60
993574,2405,0,188,0,34.25,-6.19,-6.59
993605,2847,0,199,0,35.00,-6.22,-6.59
993627,1275,0,165,0,35.00,-6.24,-6.59
993649,1708,0,169,0,35.00,-6.21,-6.60
993671,2220,0,183,0,35.00,-6.24,-6.57
993693,2635,0,189,0,35.00,-6.20,-6.60
993715,2844,0,201,0,35.00,-6.19,-6.56
993737,2581,0,201,0,35.00,-6.20,-6.60
993779,2119,0,191,0,35.00,-6.19,-6.58
993801,1493,0,178,0,35.00,-6.20,-6.60
993823,973,0,159,0,35.00,-6.17,-6.56
993845,949,0,163,0,35.00,-6.27,-6.58
993867,1256,0,164,0,35.00,-6.21,-6.59
993889,1779,0,171,0,35.00,-6.25,-6.57
993911,2276,0,185,0,35.00,-6.24,-6.58
993933,2712,0,197,0,35.00,-6.24,-6.59
993955,2827,0,211,0,35.00,-6.23,-6.60
993977,2599,0,207,0,35.00,-6.20,-6.57
994589,2021,0,199,0,33.66,-6.23,-6.57
994620,2421,0,185,0,35.00,-6.22,-6.60
994642,1123,0,167,0,35.00,-6.20,-6.57
994664,943,0,167,0,35.00,-6.24,-6.59
994686,1087,0,167,0,35.00,-6.23,-6.55
994708,1588,0,173,0,35.00,-6.21,-6.56
994730,2217,0,183,0,35.00,-6.19,-6.54
994752,2617,0,197,0,35.00,-6.22,-6.54
994774,2837,0,204,0,35.00,-6.22,-6.58
994796,2571,0,199,0,35.00,-6.21,-6.56
994818,2317,0,203,0,35.00,-6.24,-6.56
994840,1501,0,179,0,35.00,-6.24,-6.53
994881,1064,0,164,0,35.00,-6.24,-6.57
994903,1005,0,160,0,35.00,-6.21,-6.59
994925,1064,0,156,0,35.00,-6.22,-6.56
994947,1381,0,160,0,35.00,-6.22,-6.59
994969,1881,0,173,0,35.00,-6.21,-6.59
994991,2349,0,183,0,35.00,-6.26,-6.62
995353,2763,0,200,0,33.80,-6.22,-6.61
995382,2777,0,201,0,35.00,-6.21,-6.57
995404,1017,0,155,0,35.00,-6.18,-6.58
995426,1239,0,159,0,35.00,-6.23,-6.58
995448,1763,0,167,0,35.00,-6.21,-6.59
995470,2323,0,185,0,35.00,-6.18,-6.56
995492,2659,0,185,0,35.00,-6.24,-6.56
995514,2847,0,211,0,35.00,-6.19,-6.57
995536,2575,0,201,0,35.00,-6.22,-6.60
995558,2077,0,202,0,35.00,-6.27,-6.59
995580,1481,0,171,0,35.00,-6.21,-6.59
995623,971,0,163,0,35.00,-6.26,-6.57
995645,1151,0,163,0,35.00,-6.22,-6.58
995667,1460,0,167,0,35.00,-6.24,-6.56
995689,2004,0,185,0,35.00,-6.23,-6.62
995711,2527,0,188,0,35.00,-6.24,-6.60
995733,2740,0,205,0,35.00,-6.22,-6.57
995755,2681,0,206,0,35.00,-6.22,-6.59
995777,2293,0,199,0,35.00,-6.20,-6.56
995799,1677,0,179,0,35.00,-6.19,-6.59
995821,1133,0,168,0,35.00,-6.20,-6.56
995863,949,0,164,0,35.00,-6.24,-6.56
995885,1205,0,157,0,35.00,-6.19,-6.58
995907,1583,0,171,0,35.00,-6.19,-6.57
995929,2139,0,181,0,35.00,-6.25,-6.60
995951,2547,0,189,0,35.00,-6.24,-6.58
995973,2788,0,201,0,35.00,-6.19,-6.58
995995,2749,0,202,0,35.00,-6.23,-6.59
996369,2207,0,204,0,33.97,-6.17,-6.59
996404,2605,0,185,0,35.00,-6.22,-6.56
996426,1381,0,170,0,35.00,-6.24,-6.58
996448,1899,0,172,0,35.00,-6.25,-6.56
996470,2413,0,189,0,35.00,-6.23,-6.54
996492,2796,0,205,0,35.00,-6.23,-6.61
996514,2725,0,199,0,35.00,-6.20,-6.58
996536,2340,0,181,0,35.00,-6.27,-6.58
996558,1883,0,189,0,35.00,-6.22,-6.60
996580,1254,0,173,0,35.00,-6.23,-6.61
996602,751,0,154,0,35.00,-6.23,-6.60
996624,885,0,165,0,35.00,-6.22,-6.56
996665,1383,0,169,0,35.00,-6.26,-6.59
996687,1619,0,173,0,35.00,-6.20,-6.58
996709,2310,0,189,0,35.00,-6.21,-6.62
996731,2723,0,189,0,35.00,-6.26,-6.60
996753,2939,0,197,0,35.00,-6.24,-6.56
996775,2723,0,198,0,35.00,-6.21,-6.57
996797,2137,0,187,0,35.00,-6.20,-6.61
996819,1355,0,167,0,35.00,-6.22,-6.57
996841,1021,0,167,0,35.00,-6.21,-6.59
996863,853,0,154,0,35.00,-6.22,-6.63
996905,1105,0,163,0,35.00,-6.25,-6.60
996927,1679,0,165,0,35.00,-6.24,-6.58
996949,2219,0,189,0,35.00,-6.25,-6.60
996971,2623,0,201,0,35.00,-6.27,-6.59
996993,2760,0,205,0,35.00,-6.22,-6.62
997385,2665,0,206,0,33.70,-6.25,-6.61
997426,1834,0,175,0,35.00,-6.23,-6.57
997448,2093,0,179,0,35.00,-6.22,-6.58
997470,2521,0,185,0,35.00,-6.21,-6.59
997492,2809,0,203,0,35.00,-6.19,-6.58
997514,2775,0,202,0,35.00,-6.24,-6.55
997536,2211,0,197,0,35.00,-6.21,-6.58
997558,1715,0,183,0,35.00,-6.23,-6.61
997580,1179,0,167,0,35.00,-6.21,-6.59
997602,731,0,167,0,35.00,-6.22,-6.53
997624,1109,0,169,0,35.00,-6.21,-6.62
997646,1335,0,153,0,35.00,-6.26,-6.61
997687,2027,0,181,0,35.00,-6.21,-6.61
997709,2341,0,189,0,35.00,-6.24,-6.56
997731,2840,0,196,0,35.00,-6.24,-6.59
997753,2745,0,199,0,35.00,-6.20,-6.62
997775,2567,0,201,0,35.00,-6.23,-6.61
997797,1943,0,183,0,35.00,-6.22,-6.60
997819,1327,0,179,0,35.00,-6.19,-6.60
997841,1035,0,163,0,35.00,-6.23,-6.62
997863,979,0,155,0,35.00,-6.19,-6.59
997885,1341,0,157,0,35.00,-6.21,-6.61
997928,1755,0,169,0,35.00,-6.25,-6.61
997950,2667,0,199,0,35.00,-6.27,-6.60
997972,2842,0,199,0,35.00,-6.20,-6.53
997994,2677,0,197,0,35.00,-6.25,-6.61
998401,2267,0,203,0,34.24,-6.20,-6.59
998429,1013,0,163,0,35.00,-6.22,-6.60
998451,2749,0,202,0,35.00,-6.28,-6.59
998473,2813,0,204,0,35.00,-6.22,-6.59
998495,2526,0,204,0,35.00,-6.21,-6.57
998517,1910,0,181,0,35.00,-6.21,-6.55
998539,1321,0,171,0,35.00,-6.24,-6.59
998561,927,0,157,0,35.00,-6.28,-6.58
998583,1065,0,160,0,35.00,-6.24,-6.59
998605,1294,0,159,0,35.00,-6.20,-6.60
998627,1948,0,172,0,35.00,-6.22,-6.60
998669,2506,0,187,0,35.00,-6.22,-6.64
998691,2911,0,185,0,35.00,-6.24,-6.57
998713,2811,0,189,0,35.00,-6.24,-6.59
998735,2415,0,199,0,35.00,-6.24,-6.58
998757,1797,0,182,0,35.00,-6.24,-6.58
998779,1271,0,171,0,35.00,-6.25,-6.57
998801,927,0,163,0,35.00,-6.21,-6.56
998823,990,0,165,0,35.00,-6.26,-6.65
998845,1377,0,164,0,35.00,-6.25,-6.58
998867,1951,0,171,0,35.00,-6.23,-6.59
998889,2385,0,185,0,35.00,-6.21,-6.60
998930,2693,0,197,0,35.00,-6.23,-6.60
998952,2835,0,199,0,35.00,-6.19,-6.62
