timestamp,ecg,gsr,gas,pulse,temp,acc_x,acc_y
31601,986,26416,111,99897,35.00,-7.22,-4.97
31623,795,26416,109,99897,35.00,-7.22,-4.94
31645,1085,26416,105,99897,35.00,-7.21,-4.95
31667,1685,25904,110,99897,35.00,-7.28,-4.94
31709,1428,26416,95,99897,35.00,-7.24,-4.93
31731,1255,26416,77,99897,35.00,-7.24,-4.95
31753,1077,26416,71,99897,35.00,-7.27,-4.95
31775,1137,26416,82,99897,35.00,-7.22,-4.92
31797,1286,26416,105,99897,35.00,-7.25,-4.93
31819,1352,26416,120,99897,35.00,-7.25,-4.96
31841,1432,26416,133,99897,35.00,-7.26,-4.96
31863,1443,26416,145,99897,35.00,-7.26,-4.94
31885,1847,26416,149,99897,35.00,-7.24,-4.90
31907,2257,26416,146,99897,35.00,-7.25,-4.93
31929,2357,26416,127,99897,35.00,-7.26,-4.90
31970,2607,26416,127,99897,35.00,-7.24,-4.93
31992,2585,26416,126,99897,35.00,-7.22,-4.92
32713,2471,26416,133,99897,35.40,-7.23,-4.95
32752,1827,27312,147,99897,35.00,-7.27,-4.98
32774,2429,27312,184,99897,35.00,-7.25,-4.93
32796,2837,27312,205,99897,35.00,-7.28,-4.95
32818,2933,27312,243,99897,35.00,-7.26,-4.91
32840,3409,27312,281,99897,35.00,-7.24,-4.96
32862,3449,27312,294,99897,35.00,-7.27,-4.94
32884,2762,27312,251,99897,35.00,-7.23,-4.95
32906,2148,27312,219,99897,35.00,-7.22,-4.93
32928,1955,27312,202,99897,35.00,-7.25,-4.96
32950,2073,27312,215,99897,35.00,-7.24,-5.00
32992,1925,28080,150,99897,35.00,-7.27,-4.93
33733,603,28080,87,99897,35.24,-7.25,-4.93
33774,1951,28784,149,99897,35.00,-7.30,-4.92
33796,1870,28592,147,99897,35.00,-7.21,-4.92
33818,1637,28592,139,99897,35.00,-7.25,-4.91
33840,1361,28784,139,99897,35.00,-7.28,-4.94
33862,1233,28784,146,99897,35.00,-7.24,-4.95
33884,1336,28784,171,99897,35.00,-7.26,-4.91
33906,1432,28784,169,99897,35.00,-7.27,-4.95
33928,1517,28592,167,99897,35.00,-7.28,-4.97
33950,1384,28784,143,99897,35.00,-7.30,-4.93
33972,1187,28592,118,99897,35.00,-7.23,-4.92
33994,841,28784,91,99897,35.00,-7.26,-4.95
34035,738,28784,87,99897,35.00,-7.23,-4.95
34057,1097,28784,83,99897,35.00,-7.25,-4.94
34079,1273,28784,107,99897,35.00,-7.23,-4.94
34101,1427,28784,136,99897,35.00,-7.27,-4.95
34123,1337,28784,137,99897,35.00,-7.26,-4.91
34145,1205,28784,147,99897,35.00,-7.25,-4.97
34167,1403,28784,161,99897,35.00,-7.27,-4.94
34189,1883,28784,191,99897,35.00,-7.25,-4.95
34211,2727,28784,231,99897,35.00,-7.22,-4.95
34233,3847,28784,286,99897,35.00,-7.21,-4.91
34275,3867,28784,265,99897,35.00,-7.26,-4.95
34297,1879,28784,109,99897,35.00,-7.24,-4.96
34319,1330,28784,98,99897,35.00,-7.25,-4.98
34341,797,28784,92,99897,35.00,-7.24,-4.93
34363,788,28784,103,99897,35.00,-7.26,-4.95
34385,933,28784,125,99897,35.00,-7.25,-4.96
34407,1189,28784,153,99897,35.00,-7.23,-4.94
34429,1353,28784,149,99897,35.00,-7.30,-4.95
34451,1197,28784,136,99897,35.00,-7.27,-4.94
34473,1531,28784,152,99897,35.00,-7.26,-4.97
34495,2375,28784,179,99897,35.00,-7.24,-4.91
34536,2461,28784,167,99897,35.00,-7.26,-4.93
34558,1741,28784,108,99897,35.00,-7.26,-4.94
34580,1689,28784,110,99897,35.00,-7.24,-4.95
34602,1461,28784,110,99897,35.00,-7.25,-4.89
34624,1621,28784,142,99897,35.00,-7.27,-4.95
34646,1752,28784,165,99897,35.00,-7.25,-4.96
34668,2205,28784,184,99897,35.00,-7.21,-4.95
34690,2281,28784,192,99897,35.00,-7.25,-4.96
34712,2506,28784,197,99897,35.00,-7.27,-4.96
34734,2475,28784,182,99897,35.00,-7.28,-4.96
34777,2493,28784,165,99897,35.00,-7.23,-4.96
34799,2439,28784,141,99897,35.00,-7.25,-4.94
34821,1823,28784,127,99897,35.00,-7.24,-4.95
34843,1811,28784,136,99897,35.00,-7.24,-4.95
34865,1423,28784,147,99897,35.00,-7.27,-4.94
34887,1493,28784,155,99897,35.00,-7.25,-4.96
34909,1439,28784,167,99897,35.00,-7.27,-4.92
34931,1533,28784,155,99897,35.00,-7.24,-4.92
34953,1711,28784,153,99897,35.00,-7.24,-4.93
34975,1759,29296,138,99897,35.00,-7.24,-4.92
35518,1543,29296,119,99897,35.16,-7.24,-4.94
