Timestamp,ECG,GSR,Gas,Pulse_IR,Temp_Max,Label
231956,1359,13494461,133,102920,35.00,-6.60,-5.92
231978,1509,13500931,141,102805,35.00,-6.60,-5.90
232526,1879,13502595,156,102271,37.49,-6.61,-5.87
232564,2379,951563,156,96954,35.00,-6.60,-5.88
232586,2517,13520787,156,96876,35.00,-6.62,-5.88
232608,2183,13519507,143,96654,35.00,-6.59,-5.92
232630,1835,13517331,135,96201,35.00,-6.60,-5.89
232652,1451,13518995,125,95765,35.00,-6.57,-5.91
232674,1435,13523155,132,95415,35.00,-6.58,-5.89
232696,1561,13531379,140,95287,35.00,-6.52,-5.93
232718,2011,13539531,149,95351,35.00,-6.54,-5.85
232740,2484,13562491,167,95538,35.00,-6.56,-5.90
232762,2572,13574183,166,95719,35.00,-6.56,-5.82
232804,2578,13576359,165,96481,35.00,-6.61,-5.89
232826,2391,13568135,151,96852,35.00,-6.61,-5.91
232848,1884,13561979,137,97122,35.00,-6.59,-5.91
232870,1655,13546859,127,97306,35.00,-6.63,-5.89
232892,1415,13543211,123,97457,35.00,-6.57,-5.87
232914,1237,13545579,125,97440,35.00,-6.58,-5.90
232936,1415,13545579,139,97199,35.00,-6.56,-5.93
232958,1763,13545387,151,96829,35.00,-6.55,-5.87
232980,2394,13549035,167,96516,35.00,-6.59,-5.87
233544,2583,13550875,171,96423,36.71,-6.56,-5.90
233586,3319,954443,201,97741,35.00,-6.46,-5.92
233608,4095,13537163,159,97768,35.00,-6.66,-6.07
233630,4095,13538635,165,97780,35.00,-6.64,-5.99
233652,4095,13537355,169,97827,35.00,-6.54,-5.93
233674,2287,13535883,147,97951,35.00,-6.55,-5.96
233696,0,13541419,137,98137,35.00,-6.64,-6.04
233718,2147,13551771,184,98258,35.00,-6.55,-6.00
233740,4095,13547371,191,98240,35.00,-6.61,-6.14
233762,703,13522259,122,98416,35.00,-6.59,-5.99
233784,229,13516819,135,98698,35.00,-6.55,-5.99
233806,4095,13513315,185,98860,35.00,-6.51,-6.02
233847,758,13509155,93,97924,35.00,-6.54,-5.99
233869,0,13500419,125,97617,35.00,-6.53,-6.05
233891,37,13503875,127,97492,35.00,-6.58,-5.94
233913,752,13504387,121,97564,35.00,-6.55,-5.94
233935,1501,13504579,149,97826,35.00,-6.67,-5.98
233957,4095,13506371,192,98078,35.00,-6.78,-5.92
233979,3228,13525043,175,98275,35.00,-6.54,-6.01
234562,2398,13539147,157,98506,36.60,-6.58,-5.93
234593,4095,919683,180,105219,35.00,-6.49,-5.92
234615,4095,13494461,189,105234,35.00,-6.57,-5.98
234637,4095,13500413,199,105266,35.00,-6.52,-5.93
234659,4095,13500419,205,105219,35.00,-6.50,-6.02
234681,0,13500419,140,105034,35.00,-6.56,-5.99
234703,0,13503107,147,104642,35.00,-6.61,-6.00
234725,0,13508547,137,104112,35.00,-6.59,-6.01
234747,0,13523667,125,103423,35.00,-6.56,-6.04
234789,3219,13527219,170,102856,35.00,-6.52,-6.03
234811,1351,13537867,127,102518,35.00,-6.58,-6.07
234833,2237,13541931,158,102265,35.00,-6.59,-5.98
234855,2589,13544875,172,102347,35.00,-6.54,-5.99
234877,4095,13545387,201,102446,35.00,-6.59,-6.01
234899,4095,13541419,197,102343,35.00,-6.59,-5.93
234921,4095,13540043,191,102054,35.00,-6.59,-6.00
234943,3015,13533171,145,101803,35.00,-6.60,-5.91
234965,1714,13516259,137,101511,35.00,-6.67,-5.83
234987,0,13512803,111,100117,35.00,-6.57,-5.90
235579,0,13514595,121,98993,36.62,-6.55,-5.86
235611,3720,950795,214,98012,35.00,-6.62,-5.88
235633,2632,13525043,152,97996,35.00,-6.63,-5.91
235655,0,13535883,133,97665,35.00,-6.52,-5.98
235677,0,13539531,142,97177,35.00,-6.62,-5.90
235699,0,13543595,135,96687,35.00,-6.61,-5.89
235721,4095,13545387,181,96299,35.00,-6.52,-5.92
235743,4089,13549547,159,96062,35.00,-6.57,-5.93
235765,3451,13550875,143,96121,35.00,-6.48,-5.86
235787,2111,13550107,123,96358,35.00,-6.54,-5.90
235809,1653,13555547,119,96472,35.00,-6.61,-5.88
235831,1006,13557211,121,96531,35.00,-6.58,-5.91
235872,1575,13554267,138,96762,35.00,-6.56,-5.89
235894,880,13555035,137,96722,35.00,-6.58,-5.87
235916,1563,13557819,157,96620,35.00,-6.58,-5.93
235938,2401,13558331,169,96496,35.00,-6.61,-5.92
235960,3788,13559099,179,96364,35.00,-6.57,-5.90
235982,2034,13560507,136,96223,35.00,-6.63,-5.85
236344,2895,13562491,143,95989,36.28,-6.40,-5.69
236373,0,995943,137,93227,35.00,-6.62,-5.90
236395,0,13582311,147,93454,35.00,-6.73,-5.81
236417,0,13590487,143,93763,35.00,-6.46,-6.05
236439,0,13593271,137,94109,35.00,-6.65,-5.87
236461,187,13596535,122,94430,35.00,-6.57,-5.90
236483,0,13594743,123,94439,35.00,-6.57,-5.92
236505,0,13593271,133,94411,35.00,-6.60,-5.97
236527,0,13594743,119,94304,35.00,-6.62,-5.98
236549,0,13594743,125,94146,35.00,-6.59,-5.92
236571,0,13594039,137,94112,35.00,-6.59,-5.87
236593,1532,13594551,166,94177,35.00,-6.59,-5.98
236634,4095,13596535,187,94307,35.00,-6.53,-6.01
236656,4095,13586519,181,94254,35.00,-6.62,-6.03
236678,4095,13585815,174,94261,35.00,-6.52,-6.05
236700,4095,13580135,168,94373,35.00,-6.18,-6.00
236722,4095,13574087,155,94526,35.00,-6.43,-6.14
236744,4095,13571911,153,94749,35.00,-6.73,-6.02
236766,0,13573575,85,94957,35.00,-6.64,-6.05
236788,0,13571911,125,95211,35.00,-6.40,-6.04
236810,0,13568135,139,95438,35.00,-6.59,-5.99
236832,0,13567751,149,95510,35.00,-6.57,-5.98
236875,0,13565947,147,94856,35.00,-6.59,-5.83
236897,0,13558331,137,94685,35.00,-6.57,-5.90
236919,2075,13562491,167,94728,35.00,-6.73,-5.94
236941,4095,13582871,169,94135,35.00,-6.54,-5.99
236963,4095,13596535,165,92117,35.00,-6.63,-5.99
236985,2951,13616415,139,90469,35.00,-6.63,-6.05
237360,0,13629311,114,89852,36.36,-6.57,-5.89
237396,909,1093032,119,103911,35.00,-6.53,-5.89
237418,1241,1079536,143,103921,35.00,-6.60,-5.88
237440,1163,1081864,147,103726,35.00,-6.57,-5.86
237462,1959,1075888,146,103540,35.00,-6.56,-5.93
237484,1963,1073104,133,103621,35.00,-6.56,-5.93
237506,2059,1056192,139,103824,35.00,-6.58,-5.88
237528,2025,1043135,139,104201,35.00,-6.60,-5.90
237550,1647,13613807,146,104910,35.00,-6.55,-5.94
237572,2073,13596919,159,105640,35.00,-6.62,-5.88
237594,139,13590487,133,106198,35.00,-6.56,-5.91
237637,4095,13591863,201,106473,35.00,-6.63,-5.90
237659,4095,13588311,169,106244,35.00,-6.54,-5.89
237681,3893,13591863,159,106019,35.00,-6.61,-5.89
237703,2999,13593271,143,105605,35.00,-6.54,-5.88
237725,1899,13594743,123,104989,35.00,-6.61,-5.87
237747,1651,13591863,137,104704,35.00,-6.62,-5.90
237769,1563,13586327,143,104695,35.00,-6.59,-5.90
237791,2079,13589207,163,104692,35.00,-6.57,-5.89
237813,2792,13591863,179,104644,35.00,-6.59,-5.87
237835,3079,13590487,170,104459,35.00,-6.61,-5.88
237877,3177,13592375,167,103372,35.00,-6.53,-5.96
237899,2757,13589207,155,103352,35.00,-6.58,-5.89
237921,2381,13593271,142,103373,35.00,-6.56,-5.88
237943,1965,13592759,135,103421,35.00,-6.56,-5.89
237965,1287,13586327,119,103600,35.00,-6.56,-5.87
237987,1895,13582311,143,103653,35.00,-6.56,-5.92
238377,1369,13584151,125,103278,36.42,-6.56,-5.91
238419,2569,1007063,151,99855,35.00,-6.69,-5.92
238441,2893,13579623,147,99722,35.00,-6.66,-5.93
238463,2789,13582311,149,99573,35.00,-6.57,-5.93
238485,1453,13581031,135,99468,35.00,-6.61,-5.89
238507,965,13581799,126,99443,35.00,-6.60,-5.92
238529,1119,13579623,149,99418,35.00,-6.58,-5.91
238551,1187,13577639,151,99380,35.00,-6.59,-5.89
238573,1452,13574695,157,99310,35.00,-6.56,-5.92
238595,1913,13570631,154,99015,35.00,-6.59,-5.90
238617,4095,13566471,191,98445,35.00,-6.63,-5.87
238659,4095,13564155,170,97593,35.00,-6.62,-5.88
238681,24,13555547,95,97616,35.00,-6.60,-5.89
238703,1432,13559611,151,97726,35.00,-6.56,-5.93
238725,0,13561275,109,97913,35.00,-6.58,-5.89
238747,0,13561275,125,98111,35.00,-6.56,-5.90
238769,0,13559995,134,98268,35.00,-6.64,-5.92
238791,0,13560507,136,98361,35.00,-6.61,-5.88
238813,1343,13562491,166,98411,35.00,-6.61,-5.86
238835,2183,13561979,153,98391,35.00,-6.56,-5.87
238857,2389,13560507,148,98380,35.00,-6.61,-5.93
238879,653,13559099,109,98347,35.00,-6.59,-5.94
238920,347,13557211,119,98511,35.00,-6.66,-6.06
238942,824,13550107,117,98643,35.00,-6.65,-5.88
238964,1021,13551771,119,98825,35.00,-6.61,-5.85
238986,1079,13545387,137,99063,35.00,-6.59,-5.90
239394,2745,13536651,168,99248,36.69,-6.61,-5.88
239422,1083,993063,147,99421,35.00,-6.62,-5.86
239444,716,13571911,120,99517,35.00,-6.60,-5.87
239466,1385,13576871,141,99597,35.00,-6.69,-5.92
239488,2597,13577639,167,99637,35.00,-6.60,-5.87
239510,3567,13578151,182,99514,35.00,-6.59,-5.85
239532,4095,13576359,186,99421,35.00,-6.61,-5.89
239554,4095,13572807,181,99244,35.00,-6.60,-5.86
239576,4095,13572295,189,99117,35.00,-6.66,-5.87
239598,4095,13578855,173,99074,35.00,-6.54,-5.85
239620,3485,13579623,157,99061,35.00,-6.61,-5.87
239662,4095,13580135,173,98902,35.00,-6.61,-5.90
239684,4095,13570631,173,98785,35.00,-6.58,-5.76
239706,4095,13565947,180,98699,35.00,-6.57,-5.80
239728,3165,13559611,159,98588,35.00,-6.60,-5.85
239750,1629,13550107,159,98488,35.00,-6.65,-5.79
239772,1302,13541931,151,98386,35.00,-6.72,-5.85
239794,1828,13523155,157,98322,35.00,-6.66,-5.83
239816,2173,13508035,153,98337,35.00,-6.70,-5.83
239838,1304,13501699,133,98361,35.00,-6.66,-5.86
239860,1367,13496445,133,98303,35.00,-6.71,-5.79
239903,1230,13492189,125,97138,35.00,-6.59,-5.87
239925,2941,13486237,165,96779,35.00,-6.65,-5.77
239947,3036,13488733,165,96485,35.00,-6.60,-5.81
239969,2373,13494077,157,96370,35.00,-6.63,-5.83
239991,2687,13500413,171,96427,35.00,-6.63,-5.84
240412,2413,13501699,166,96507,36.15,-6.65,-5.81
240444,201,819185,135,95695,35.00,-6.64,-5.82
240466,0,13369342,141,95453,35.00,-6.61,-5.79
240488,0,13369345,148,95056,35.00,-6.67,-5.76
240510,0,13368830,147,94636,35.00,-6.62,-5.80
240532,0,13362494,137,94362,35.00,-6.64,-5.81
240554,0,13354270,126,94296,35.00,-6.66,-5.81
240576,937,13352430,142,94347,35.00,-6.61,-5.82
240598,717,13373505,121,94419,35.00,-6.64,-5.83
240620,787,13387025,119,94556,35.00,-6.61,-5.76
240642,845,13387921,123,94692,35.00,-6.61,-5.84
240685,760,13389905,133,94736,35.00,-6.63,-5.80
240707,2456,13404809,165,94593,35.00,-6.63,-5.81
240729,0,13433593,123,94411,35.00,-6.63,-5.81
240751,0,13473101,125,94195,35.00,-6.65,-5.81
240773,2781,13500413,183,94000,35.00,-6.65,-5.79
240795,3917,13522771,171,93851,35.00,-6.62,-5.84
240817,1479,13559099,120,93783,35.00,-6.68,-5.83
240839,0,13585815,116,93770,35.00,-6.66,-5.78
240861,3963,13610927,173,93763,35.00,-6.68,-5.83
240883,465,13622751,122,93779,35.00,-6.61,-5.78
240925,3359,13636160,187,93992,35.00,-6.65,-5.79
240947,3069,1064976,163,93961,35.00,-6.66,-5.80
240969,3508,1077872,188,93912,35.00,-6.64,-5.80
240991,3785,1089576,180,93949,35.00,-6.61,-5.79
241430,2892,1100440,157,93998,36.69,-6.71,-5.79
241467,2166,1105880,153,92662,35.00,-6.68,-5.72
241489,2199,1097192,165,92804,35.00,-6.67,-5.76
241511,2119,1098264,165,92928,35.00,-6.65,-5.78
241533,1529,1099544,143,93002,35.00,-6.66,-5.86
241555,1491,1099928,135,93007,35.00,-6.67,-5.75
241577,723,1099928,121,92992,35.00,-6.68,-5.76
241599,1207,1097704,127,93009,35.00,-6.68,-5.80
241621,1429,1097752,139,92997,35.00,-6.67,-5.77
241643,1727,1098264,151,93031,35.00,-6.68,-5.77
241665,2181,1096424,163,92810,35.00,-6.62,-5.77
241707,2751,1093736,175,91927,35.00,-6.65,-5.80
241729,2909,1087688,174,91756,35.00,-6.65,-5.79
241751,2495,1087688,165,91814,35.00,-6.67,-5.79
241773,1895,1087688,143,91958,35.00,-6.67,-5.74
241795,1405,1088200,135,92083,35.00,-6.63,-5.74
241817,1229,1087688,137,92131,35.00,-6.64,-5.81
241839,1285,1091368,139,92062,35.00,-6.67,-5.75
241861,1443,1105976,147,91943,35.00,-6.63,-5.80
241883,2164,1109944,160,91735,35.00,-6.68,-5.78
241905,2327,1106488,165,91500,35.00,-6.65,-5.78
241927,2327,1104600,165,91406,35.00,-6.67,-5.80
241968,1959,1102424,157,91101,35.00,-6.66,-5.81
241990,1229,1097704,147,91042,35.00,-6.63,-5.81
242702,1949,1100440,155,91112,36.74,-6.63,-5.79
242730,1928,1058592,169,91926,35.00,-6.64,-5.79
242752,1955,1056800,142,91994,35.00,-6.63,-5.77
242774,393,1056704,117,92033,35.00,-6.64,-5.75
242796,581,1056704,125,92059,35.00,-6.65,-5.82
242818,0,1063136,126,92090,35.00,-6.62,-5.80
242840,0,1064416,139,92102,35.00,-6.75,-5.81
242862,2381,1061472,181,92116,35.00,-6.67,-5.74
242884,3588,1066768,190,92198,35.00,-6.67,-5.85
242906,1973,1065488,154,92217,35.00,-6.61,-5.75
242928,1583,1064976,155,91929,35.00,-6.67,-5.80
242971,2043,1065488,156,91278,35.00,-6.63,-5.80
242993,1669,1071312,141,91259,35.00,-6.57,-5.73
243719,1433,1073712,136,91332,36.59,-6.67,-5.80
243752,1316,1070416,143,93134,35.00,-6.67,-5.82
243774,1011,1058080,124,93236,35.00,-6.62,-5.81
243796,885,1058080,127,93324,35.00,-6.67,-5.81
243818,1243,1060256,138,93377,35.00,-6.69,-5.80
243840,1933,1084808,153,93310,35.00,-6.61,-5.80
243862,1941,1077872,157,93181,35.00,-6.64,-5.79
243884,2399,1067152,172,93158,35.00,-6.64,-5.77
243906,2201,1066256,165,93267,35.00,-6.64,-5.76
243928,2261,1071824,153,93255,35.00,-6.61,-5.78
243950,1866,1073712,137,93156,35.00,-6.66,-5.78
243972,932,1071824,119,93323,35.00,-6.62,-5.79
244737,681,1081864,123,95548,36.59,-6.64,-5.77
244775,3913,1052032,204,99028,35.00,-6.73,-5.68
244797,4095,1042239,184,99478,35.00,-6.69,-5.66
244819,4095,13607471,191,100323,35.00,-6.66,-5.67
244841,4095,13602703,199,101235,35.00,-6.66,-5.71
244863,4095,13600911,200,102025,35.00,-6.76,-5.71
244885,4095,13602895,185,102501,35.00,-6.71,-5.68
244907,0,13602895,119,102625,35.00,-6.68,-5.76
244929,0,13602191,143,102597,35.00,-6.75,-5.74
244951,0,13604687,140,102568,35.00,-6.70,-5.71
244973,0,13604687,139,102686,35.00,-6.70,-5.68
245755,0,13602191,127,104065,36.58,-6.67,-5.68
245798,54,1051264,121,113404,35.00,-6.62,-5.77
245820,2056,1060768,165,113454,35.00,-6.68,-5.74
245842,2463,1060768,155,113641,35.00,-6.65,-5.73
245864,1193,1057312,125,113828,35.00,-6.63,-5.81
245886,2019,1054912,137,113873,35.00,-6.64,-5.77
245908,1563,1055424,122,113736,35.00,-6.61,-5.75
245930,227,1056192,105,113365,35.00,-6.65,-5.78
245952,531,1054016,117,112961,35.00,-6.64,-5.76
245974,2037,1051264,157,112583,35.00,-6.65,-5.72
245996,1494,1051264,149,112339,35.00,-6.65,-5.75
246038,1391,1050368,158,112048,35.00,-6.67,-5.75
246060,2071,1050752,173,111878,35.00,-6.63,-5.73
246082,2270,1057312,173,111834,35.00,-6.66,-5.79
246104,1221,1062240,163,111853,35.00,-6.61,-5.74
246126,485,1062752,163,111594,35.00,-6.62,-5.76
246148,973,1059488,169,111154,35.00,-6.65,-5.73
246170,0,1054528,165,111017,35.00,-6.58,-5.76
246192,2012,1052544,175,110952,35.00,-6.66,-5.74
246214,1865,1064976,165,110664,35.00,-6.63,-5.74
246236,2427,1080816,174,110212,35.00,-6.64,-5.76
246258,3205,1087688,187,109960,35.00,-6.62,-5.76
246299,3763,1081864,197,110387,35.00,-6.67,-5.76
246321,1802,1069648,153,110705,35.00,-6.69,-5.74
246343,1491,1071312,151,111101,35.00,-6.69,-5.75
246365,4095,1095528,201,111299,35.00,-6.63,-5.74
246387,4095,1099032,183,111284,35.00,-6.66,-5.72
246409,4095,1096424,187,111100,35.00,-6.66,-5.75
246431,4095,1088200,174,110775,35.00,-6.68,-5.74
246453,4095,1084808,173,110161,35.00,-6.64,-5.74
246475,4095,1087304,181,109251,35.00,-6.65,-5.73
246497,2729,1087304,169,108311,35.00,-6.67,-5.72
246539,2981,1093544,180,106968,35.00,-6.62,-5.72
246561,2667,1085320,171,106742,35.00,-6.68,-5.73
246583,3431,1061472,171,107074,35.00,-6.65,-5.72
246605,533,1072592,106,107571,35.00,-6.64,-5.78
246627,1255,1083528,124,108043,35.00,-6.70,-5.75
246649,1767,1087688,135,108475,35.00,-6.66,-5.75
246671,2206,1088968,151,109099,35.00,-6.65,-5.79
246693,1625,1091368,137,110140,35.00,-6.65,-5.73
246715,1495,1093736,148,111076,35.00,-6.66,-5.72
246737,1019,1094248,151,111747,35.00,-6.66,-5.76
246759,1003,1095912,149,112126,35.00,-6.67,-5.73
246800,1747,1093736,155,112839,35.00,-6.64,-5.72
246822,1742,1146892,143,113424,35.00,-6.63,-5.74
246844,1548,1178364,141,113952,35.00,-6.65,-5.73
246866,1533,1200018,135,114262,35.00,-6.73,-5.74
246888,1485,1216394,132,114439,35.00,-6.65,-5.73
246910,1583,1204178,123,114591,35.00,-6.72,-5.71
246932,655,1196562,117,114624,35.00,-6.68,-5.76
246954,206,1193826,121,114878,35.00,-6.64,-5.69
246976,690,1192546,146,115076,35.00,-6.67,-5.71
246998,1801,1197842,167,115204,35.00,-6.64,-5.72
247041,2519,1202002,174,114848,35.00,-6.68,-5.70
247063,3149,1208946,163,114250,35.00,-6.67,-5.71
247085,2805,1212426,151,113667,35.00,-6.63,-5.70
247107,2539,1217098,141,113152,35.00,-6.65,-5.70
247129,1199,1222826,115,112788,35.00,-6.67,-5.73
247151,954,1232794,119,112569,35.00,-6.67,-5.64
247173,1741,1242490,143,112510,35.00,-6.70,-5.70
247195,2341,1246982,159,112504,35.00,-6.65,-5.70
247217,3062,1255590,180,112493,35.00,-6.68,-5.71
247239,3835,1283918,183,112357,35.00,-6.70,-5.73
247281,3771,1302494,181,111458,35.00,-6.66,-5.68
247303,4045,1243898,167,111433,35.00,-6.70,-5.70
247325,4084,1217098,166,111685,35.00,-6.67,-5.68
247347,2980,1200722,151,111752,35.00,-6.65,-5.73
247369,2296,1169628,139,111457,35.00,-6.69,-5.75
247391,1591,1163244,135,110912,35.00,-6.65,-5.67
247413,1063,1163804,135,110431,35.00,-6.72,-5.73
247435,1683,1162732,153,109865,35.00,-6.66,-5.72
247457,2707,1155020,179,109265,35.00,-6.73,-5.71
247479,3199,1155020,179,108804,35.00,-6.66,-5.70
247501,3091,1155116,172,108853,35.00,-6.65,-5.70
247542,2585,1156396,155,109470,35.00,-6.67,-5.72
247564,1132,1161068,135,108966,35.00,-6.71,-5.69
247586,535,1161068,118,108263,35.00,-6.63,-5.71
247608,1291,1163244,119,107561,35.00,-6.69,-5.71
247630,2297,1161964,142,107009,35.00,-6.66,-5.72
247652,2157,1161068,149,106490,35.00,-6.71,-5.73
247674,2333,1157804,159,105888,35.00,-6.68,-5.71
247696,2992,1157292,181,105240,35.00,-6.71,-5.68
247718,2856,1156908,172,104900,35.00,-6.67,-5.71
247740,2963,1152332,171,105026,35.00,-6.67,-5.71
247783,3692,1144180,178,105917,35.00,-6.66,-5.71
247805,3389,1152844,159,106908,35.00,-6.68,-5.69
247827,2629,1224810,141,107947,35.00,-6.68,-5.72
247849,1077,1262102,119,108701,35.00,-6.66,-5.73
247871,425,1267542,137,108663,35.00,-6.71,-5.73
247893,509,1271606,140,108250,35.00,-6.66,-5.71
247915,1493,1276662,160,107782,35.00,-6.69,-5.71
247937,2389,1282638,173,107286,35.00,-6.66,-5.72
247959,2541,1286094,166,106609,35.00,-6.67,-5.73
247981,2891,1277942,169,105895,35.00,-6.68,-5.70
248023,2741,1274486,151,105760,35.00,-6.67,-5.72
248045,1981,1259750,127,105620,35.00,-6.69,-5.76
248067,938,1232986,121,105479,35.00,-6.65,-5.72
248089,0,1202002,115,105501,35.00,-6.65,-5.71
248111,483,1174204,136,105475,35.00,-6.67,-5.74
248133,1469,1161452,148,105212,35.00,-6.64,-5.72
248155,1481,1155020,147,104705,35.00,-6.64,-5.70
248177,1277,1133204,145,103908,35.00,-6.65,-5.75
248199,2246,1122244,167,102965,35.00,-6.70,-5.72
248221,2963,1124132,155,102030,35.00,-6.73,-5.72
248243,982,1120452,117,101153,35.00,-6.69,-5.81
248284,921,1121732,137,100876,35.00,-6.67,-5.75
248306,0,1114628,123,101346,35.00,-6.65,-5.74
248328,0,1126500,123,101720,35.00,-6.64,-5.74
248350,411,1127780,135,101894,35.00,-6.66,-5.74
248372,725,1125796,141,101818,35.00,-6.66,-5.78
248394,1421,1087688,155,101415,35.00,-6.65,-5.77
248416,2231,1075376,165,100714,35.00,-6.68,-5.74
248438,2853,1074992,168,100295,35.00,-6.69,-5.77
248460,2453,1122244,153,101667,35.00,-6.68,-5.74
248482,1767,1142708,147,104480,35.00,-6.67,-5.76
248525,1384,1152844,141,108023,35.00,-6.65,-5.73
248547,1727,1155116,139,108378,35.00,-6.67,-5.70
248569,939,1158572,120,108198,35.00,-6.73,-5.74
248591,2327,1157804,152,107634,35.00,-6.69,-5.77
248613,4095,1161452,173,107054,35.00,-6.66,-5.74
248635,2185,1161452,151,106635,35.00,-6.64,-5.69
248657,0,1161068,143,106277,35.00,-6.67,-5.74
248679,0,1151564,141,105695,35.00,-6.67,-5.79
248701,0,1146356,125,105001,35.00,-6.68,-5.75
248723,1047,1143412,141,104613,35.00,-6.68,-5.75
248765,1530,1141428,139,104358,35.00,-6.69,-5.79
248787,1637,1142196,127,103693,35.00,-6.66,-5.76
248809,2065,1143412,149,103021,35.00,-6.67,-5.73
248831,1829,1140916,151,102544,35.00,-6.72,-5.75
248853,1819,1140020,151,102282,35.00,-6.63,-5.72
248875,2259,1141428,169,102186,35.00,-6.62,-5.70
248897,2389,1142900,165,102147,35.00,-6.64,-5.73
248919,1382,1120068,141,102079,35.00,-6.66,-5.76
248941,2665,1093032,155,101959,35.00,-6.66,-5.72
248963,2189,1087304,139,101886,35.00,-6.67,-5.76
248985,1774,1084808,133,101876,35.00,-6.67,-5.75
249026,1627,1085512,135,101928,35.00,-6.66,-5.76
249048,1557,1086024,135,101868,35.00,-6.69,-5.76
249070,1626,1086792,141,101846,35.00,-6.68,-5.73
249092,1758,1089480,148,102027,35.00,-6.70,-5.76
249114,2249,1089576,165,102273,35.00,-6.68,-5.75
249136,2605,1090088,173,102480,35.00,-6.66,-5.73
249158,2361,1091752,167,102735,35.00,-6.68,-5.72
249180,2374,1093544,160,102976,35.00,-6.69,-5.78
249202,1817,1093736,139,103113,35.00,-6.66,-5.76
249224,1545,1097192,140,103157,35.00,-6.69,-5.75
249267,1298,1149580,133,104299,35.00,-6.70,-5.74
249289,1673,1163292,140,104737,35.00,-6.69,-5.76
249311,1150,1165084,145,104892,35.00,-6.64,-5.77
249333,2072,1174204,169,104745,35.00,-6.69,-5.72
249355,2080,1193826,165,104818,35.00,-6.67,-5.74
249377,2781,1208434,181,105360,35.00,-6.67,-5.77
249399,2543,1220042,159,105891,35.00,-6.67,-5.74
249421,1887,1222442,145,105997,35.00,-6.69,-5.75
249443,1362,1225322,134,105656,35.00,-6.68,-5.75
249465,763,1226986,125,105349,35.00,-6.69,-5.74
249507,1194,1226602,143,107560,35.00,-6.68,-5.73
249529,2327,1212402,159,109020,35.00,-6.69,-5.70
249551,2212,1210610,155,110278,35.00,-6.67,-5.73
249573,2601,1241722,172,111210,35.00,-6.67,-5.74
249595,2479,1267926,172,111914,35.00,-6.71,-5.74
249617,1125,1312897,147,112358,35.00,-6.69,-5.76
249639,1199,1310206,141,112862,35.00,-6.68,-5.75
249661,1395,1299806,126,113400,35.00,-6.69,-5.74
249683,1467,1281934,133,113812,35.00,-6.67,-5.72
249705,843,1276150,118,114072,35.00,-6.67,-5.74
249727,415,1277430,119,114230,35.00,-6.66,-5.71
249768,716,1279246,143,114421,35.00,-6.68,-5.70
249790,2007,1292526,157,114474,35.00,-6.67,-5.70
249812,2907,1308926,178,114482,35.00,-6.67,-5.73
249834,3604,1310721,185,114456,35.00,-6.70,-5.72
249856,3087,1311233,171,114462,35.00,-6.69,-5.69
249878,2909,1309438,159,114489,35.00,-6.64,-5.73
249900,2985,1306558,154,114511,35.00,-6.69,-5.75
249922,2059,1306046,139,114527,35.00,-6.66,-5.75
249944,1597,1306750,135,114573,35.00,-6.68,-5.71
249966,1625,1294878,136,114635,35.00,-6.69,-5.73
250587,1675,1287982,141,114774,37.01,-6.63,-5.75
250618,2285,1214602,157,113573,35.00,-6.68,-5.76
250640,1609,1212402,126,113569,35.00,-6.65,-5.73
250662,1494,1216394,133,113562,35.00,-6.68,-5.74
250684,1439,1219274,133,113540,35.00,-6.68,-5.74
250706,1547,1220042,141,113463,35.00,-6.65,-5.73
250728,1851,1216394,151,113249,35.00,-6.65,-5.73
250770,1975,1214218,155,112170,35.00,-6.71,-5.73
250792,1938,1209714,163,111942,35.00,-6.65,-5.75
250814,2659,1224106,171,111941,35.00,-6.66,-5.71
250836,2054,1248646,151,112123,35.00,-6.67,-5.75
250858,2141,1281934,146,112338,35.00,-6.70,-5.74
250880,1626,1286702,137,112462,35.00,-6.66,-5.73
250902,941,1287982,124,112449,35.00,-6.69,-5.74
250924,1463,1288366,137,112406,35.00,-6.68,-5.72
250946,1365,1308926,135,112412,35.00,-6.65,-5.70
250968,1465,1310718,142,112403,35.00,-6.67,-5.74
250990,1641,1316673,154,112407,35.00,-6.67,-5.74
251031,2143,1308926,165,112883,35.00,-6.67,-5.75
251053,2598,1241210,175,113076,35.00,-6.68,-5.75
251075,2601,1195490,168,113275,35.00,-6.66,-5.77
251097,2524,1185090,160,113330,35.00,-6.67,-5.73
251119,2647,1183106,153,113306,35.00,-6.67,-5.71
251141,1381,1190562,133,113213,35.00,-6.70,-5.75
251163,1273,1196562,125,113106,35.00,-6.67,-5.74
251185,1755,1198226,143,112972,35.00,-6.64,-5.75
251207,1789,1200018,147,112739,35.00,-6.67,-5.74
251229,1289,1202002,145,112371,35.00,-6.66,-5.74
251251,2728,1201490,173,112165,35.00,-6.65,-5.69
251292,4095,1195490,187,111868,35.00,-6.66,-5.74
251314,2589,1192034,170,111832,35.00,-6.65,-5.72
251336,2899,1193826,160,111662,35.00,-6.70,-5.70
251358,2138,1194210,140,111423,35.00,-6.66,-5.76
251380,1438,1196562,137,111158,35.00,-6.70,-5.74
251402,1800,1200018,141,110931,35.00,-6.65,-5.76
251424,1013,1204786,125,110827,35.00,-6.65,-5.69
251446,1229,1206450,149,110830,35.00,-6.67,-5.71
251468,1059,1212402,147,110910,35.00,-6.66,-5.73
